ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK,MAX_CONSECUTIVE_LOSE,SCORE
100,12800,100,1,2,10,1,5137.5,35.483870967741936,2691.818181818182,-1429.125,155,1.883542854416641,10,0.01704121403101418
10,12800,150,2,10,10,1,10250.0,27.58620689655172,6651.5625,-2045.8333333333333,29,3.2512729124236253,7,0.016999751223152833
10,3200,150,2,10,10,1,10250.0,27.58620689655172,6651.5625,-2045.8333333333333,29,3.2512729124236253,7,0.016999751223152833
10,1600,150,2,10,10,1,10250.0,27.58620689655172,6651.5625,-2045.8333333333333,29,3.2512729124236253,7,0.016999751223152833
10,6400,150,2,10,10,1,10250.0,27.58620689655172,6651.5625,-2045.8333333333333,29,3.2512729124236253,7,0.016999751223152833
50,200,150,2,10,10,1,10212.5,51.72413793103448,2695.833333333333,-2158.928571428572,29,1.2486903777226357,3,0.01693755701136081
10,10,25,2,5,10,1,5100.0,67.3076923076923,441.07142857142856,-608.0882352941177,52,0.7253411642770772,3,0.016916825607430134
10,10,25,1,5,10,1,5100.0,67.3076923076923,441.07142857142856,-608.0882352941177,52,0.7253411642770772,3,0.016916825607430134
50,12800,125,1,2,10,1,5100.0,36.69064748201439,3166.9117647058824,-1777.4147727272727,139,1.781751684130857,8,0.016916825607430134
50,1600,125,1,2,10,1,5100.0,36.69064748201439,3166.9117647058824,-1777.4147727272727,139,1.781751684130857,8,0.016916825607430134
50,3200,125,1,2,10,1,5100.0,36.69064748201439,3166.9117647058824,-1777.4147727272727,139,1.781751684130857,8,0.016916825607430134
50,6400,125,1,2,10,1,5100.0,36.69064748201439,3166.9117647058824,-1777.4147727272727,139,1.781751684130857,8,0.016916825607430134
10,200,50,1,10,10,1,10187.5,31.03448275862069,2876.3888888888887,-785.0,29,3.664189667374381,5,0.01689609420349946
10,200,50,2,10,10,1,10187.5,31.03448275862069,2876.3888888888887,-785.0,29,3.664189667374381,5,0.01689609420349946
25,400,75,1,2,10,1,5087.5,25.547445255474454,3479.6428571428573,-1144.1176470588234,137,3.0413330885053256,13,0.016875362799568788
10,400,10,1,10,10,1,10137.5,13.79310344827586,4009.375,-236.0,29,16.98887711864407,8,0.016813168587776765
50,50,10,1,5,10,1,5025.0,32.075471698113205,1126.470588235294,-392.3611111111111,53,2.871004685059865,8,0.016668048760262046
50,50,10,2,5,10,1,5025.0,32.075471698113205,1126.470588235294,-392.3611111111111,53,2.871004685059865,8,0.016668048760262046
10,1600,25,1,10,10,1,10012.5,20.689655172413797,3500.0,-477.7173913043478,29,7.3265073947667805,7,0.016605854548470023
10,12800,25,1,10,10,1,10012.5,20.689655172413797,3500.0,-477.7173913043478,29,7.3265073947667805,7,0.016605854548470023
10,6400,25,1,10,10,1,10012.5,20.689655172413797,3500.0,-477.7173913043478,29,7.3265073947667805,7,0.016605854548470023
10,3200,25,1,10,10,1,10012.5,20.689655172413797,3500.0,-477.7173913043478,29,7.3265073947667805,7,0.016605854548470023
10,800,25,1,10,10,1,10012.5,20.689655172413797,3500.0,-477.7173913043478,29,7.3265073947667805,7,0.016605854548470023
10,800,10,1,1,10,1,5000.0,9.012875536480689,4412.5,-413.50235849056605,233,10.671039498075004,46,0.01658512314453935
50,800,150,2,2,10,1,5000.0,26.618705035971225,6214.864864864865,-2205.392156862745,139,2.818031634657552,11,0.01658512314453935
10,800,200,2,10,10,1,9975.0,34.48275862068966,6121.25,-2696.7105263157896,29,2.269895096364967,6,0.016543660336678
10,50,25,1,10,10,1,9887.5,58.620689655172406,878.6764705882352,-420.8333333333333,29,2.0879440885265,2,0.01639854050916328
10,50,25,2,10,10,1,9887.5,58.620689655172406,878.6764705882352,-420.8333333333333,29,2.0879440885265,2,0.01639854050916328
100,200,50,2,5,10,1,4937.5,25.925925925925924,3259.8214285714284,-1017.5,54,3.203755703755704,7,0.016377809105232607
75,50,50,1,5,10,1,4925.0,46.2962962962963,1198.0,-862.9310344827586,54,1.3882917082917083,6,0.016336346297371258
75,50,50,2,5,10,1,4925.0,46.2962962962963,1198.0,-862.9310344827586,54,1.3882917082917083,6,0.016336346297371258
50,800,10,2,2,10,1,4912.5,6.474820143884892,6754.166666666667,-429.8076923076923,139,15.714392244593586,40,0.016294883489509908
10,1600,50,1,10,10,1,9737.5,27.58620689655172,3329.6875,-804.7619047619048,29,4.137481508875739,5,0.01614976366199519
10,3200,50,1,10,10,1,9737.5,27.58620689655172,3329.6875,-804.7619047619048,29,4.137481508875739,5,0.01614976366199519
10,6400,50,1,10,10,1,9737.5,27.58620689655172,3329.6875,-804.7619047619048,29,4.137481508875739,5,0.01614976366199519
10,12800,50,1,10,10,1,9737.5,27.58620689655172,3329.6875,-804.7619047619048,29,4.137481508875739,5,0.01614976366199519
10,800,50,1,10,10,1,9737.5,27.58620689655172,3329.6875,-804.7619047619048,29,4.137481508875739,5,0.01614976366199519
10,800,100,2,2,10,1,4862.5,18.3206106870229,6906.770833333333,-1503.738317757009,131,4.593066992956287,23,0.016129032258064516
10,200,25,2,2,10,1,4837.5,14.50381679389313,3494.736842105264,-549.6651785714286,131,6.357937483302164,23,0.01604610664234182
10,200,25,1,2,10,1,4837.5,14.50381679389313,3494.736842105264,-549.6651785714286,131,6.357937483302164,23,0.01604610664234182
75,10,25,1,5,10,1,4825.0,62.96296296296296,462.86764705882354,-545.625,54,0.8483255845293444,3,0.01600464383448047
75,10,25,2,5,10,1,4825.0,62.96296296296296,462.86764705882354,-545.625,54,0.8483255845293444,3,0.01600464383448047
100,800,10,2,5,10,1,4825.0,5.555555555555555,9362.5,-456.12745098039215,54,20.526061257388506,23,0.01600464383448047
25,100,175,2,1,10,1,4800.0,60.16260162601627,1643.2432432432431,-2432.6530612244896,246,0.6754942862325414,4,0.015921718218757774
50,800,50,1,1,10,1,4800.0,21.978021978021975,3305.625,-908.6267605633802,273,3.63804495252858,13,0.015921718218757774
25,100,175,1,1,10,1,4800.0,60.16260162601627,1643.2432432432431,-2432.6530612244896,246,0.6754942862325414,4,0.015921718218757774
50,12800,10,2,2,10,1,4787.5,6.474820143884892,6740.277777777777,-429.8076923076923,139,15.682078051205568,40,0.015880255410896427
50,1600,10,2,2,10,1,4787.5,6.474820143884892,6740.277777777777,-429.8076923076923,139,15.682078051205568,40,0.015880255410896427
50,6400,10,2,2,10,1,4787.5,6.474820143884892,6740.277777777777,-429.8076923076923,139,15.682078051205568,40,0.015880255410896427
50,3200,10,2,2,10,1,4787.5,6.474820143884892,6740.277777777777,-429.8076923076923,139,15.682078051205568,40,0.015880255410896427
10,200,25,1,10,10,1,9512.5,24.13793103448276,2757.1428571428573,-444.8863636363636,29,6.197409231891991,7,0.015776598391243055
10,200,25,2,10,10,1,9512.5,24.13793103448276,2757.1428571428573,-444.8863636363636,29,6.197409231891991,7,0.015776598391243055
10,3200,10,1,1,10,1,4750.0,9.012875536480689,4400.595238095239,-413.50235849056605,233,10.64224942793316,46,0.01575586698731238
10,12800,10,1,1,10,1,4750.0,9.012875536480689,4400.595238095239,-413.50235849056605,233,10.64224942793316,46,0.01575586698731238
10,1600,10,1,1,10,1,4750.0,9.012875536480689,4400.595238095239,-413.50235849056605,233,10.64224942793316,46,0.01575586698731238
10,6400,10,1,1,10,1,4750.0,9.012875536480689,4400.595238095239,-413.50235849056605,233,10.64224942793316,46,0.01575586698731238
50,200,150,1,10,10,1,9437.5,51.72413793103448,2644.1666666666665,-2158.928571428572,29,1.2247587537910116,3,0.01565220996765901
10,400,10,2,2,10,1,4712.5,6.870229007633588,5666.666666666667,-379.405737704918,131,14.935637771176523,51,0.015631478563728336
100,1600,10,2,5,10,1,4700.0,5.555555555555555,9320.833333333334,-456.12745098039215,54,20.43471252015046,23,0.015590015755866988
100,12800,10,2,5,10,1,4700.0,5.555555555555555,9320.833333333334,-456.12745098039215,54,20.43471252015046,23,0.015590015755866988
100,6400,10,2,5,10,1,4700.0,5.555555555555555,9320.833333333334,-456.12745098039215,54,20.43471252015046,23,0.015590015755866988
100,3200,10,2,5,10,1,4700.0,5.555555555555555,9320.833333333334,-456.12745098039215,54,20.43471252015046,23,0.015590015755866988
50,25,50,1,2,10,1,4675.0,61.15107913669065,658.9705882352941,-950.6944444444443,139,0.6931465646886951,4,0.015507090140144291
50,25,50,2,2,10,1,4675.0,61.15107913669065,658.9705882352941,-950.6944444444443,139,0.6931465646886951,4,0.015507090140144291
10,12800,10,1,10,10,1,9337.5,13.79310344827586,3809.375,-236.0,29,16.141419491525422,8,0.015486358736213617
10,800,10,1,10,10,1,9337.5,13.79310344827586,3809.375,-236.0,29,16.141419491525422,8,0.015486358736213617
10,3200,10,1,10,10,1,9337.5,13.79310344827586,3809.375,-236.0,29,16.141419491525422,8,0.015486358736213617
10,6400,10,1,10,10,1,9337.5,13.79310344827586,3809.375,-236.0,29,16.141419491525422,8,0.015486358736213617
10,1600,10,1,10,10,1,9337.5,13.79310344827586,3809.375,-236.0,29,16.141419491525422,8,0.015486358736213617
75,1600,100,1,2,10,1,4662.5,34.0,2881.6176470588234,-1437.3737373737374,150,2.004779670125253,9,0.015465627332282942
75,3200,100,1,2,10,1,4662.5,34.0,2881.6176470588234,-1437.3737373737374,150,2.004779670125253,9,0.015465627332282942
75,12800,100,1,2,10,1,4662.5,34.0,2881.6176470588234,-1437.3737373737374,150,2.004779670125253,9,0.015465627332282942
75,6400,100,1,2,10,1,4662.5,34.0,2881.6176470588234,-1437.3737373737374,150,2.004779670125253,9,0.015465627332282942
50,75,125,1,10,10,1,9262.5,68.96551724137932,1221.25,-1684.7222222222222,29,0.7248969497114592,2,0.01536197031262957
50,75,125,2,10,10,1,9262.5,68.96551724137932,1221.25,-1684.7222222222222,29,0.7248969497114592,2,0.01536197031262957
50,75,100,2,10,10,1,9262.5,65.51724137931035,1232.2368421052631,-1415.0,29,0.870838757671564,4,0.01536197031262957
50,75,100,1,10,10,1,9262.5,65.51724137931035,1232.2368421052631,-1415.0,29,0.870838757671564,4,0.01536197031262957
50,400,200,2,10,10,1,9237.5,37.93103448275862,5238.636363636364,-2688.1944444444443,29,1.9487564876353305,6,0.015320507504768223
10,25,175,1,2,10,1,4612.5,82.44274809160305,559.8379629629629,-2428.260869565217,131,0.2305509963858218,2,0.01529977610083755
25,800,200,2,10,10,1,9225.0,34.48275862068966,6032.5,-2689.4736842105262,29,2.243003913894325,6,0.01529977610083755
10,25,175,2,2,10,1,4612.5,82.44274809160305,559.8379629629629,-2428.260869565217,131,0.2305509963858218,2,0.01529977610083755
75,10,200,1,5,10,1,4575.0,87.03703703703704,494.4148936170213,-2666.0714285714284,54,0.1854469795214547,1,0.015175387677253504
75,10,200,2,5,10,1,4575.0,87.03703703703704,494.4148936170213,-2666.0714285714284,54,0.1854469795214547,1,0.015175387677253504
10,50,200,1,10,10,1,9100.0,82.75862068965517,930.7291666666666,-2647.5,29,0.3515502045955304,1,0.015092462061530807
50,6400,150,2,5,10,1,4550.0,24.52830188679245,7038.461538461538,-2173.75,53,3.23793515282877,7,0.015092462061530807
50,3200,150,2,5,10,1,4550.0,24.52830188679245,7038.461538461538,-2173.75,53,3.23793515282877,7,0.015092462061530807
10,50,200,2,10,10,1,9100.0,82.75862068965517,930.7291666666666,-2647.5,29,0.3515502045955304,1,0.015092462061530807
50,12800,150,2,5,10,1,4550.0,24.52830188679245,7038.461538461538,-2173.75,53,3.23793515282877,7,0.015092462061530807
10,400,50,2,5,10,1,4525.0,17.307692307692307,5295.833333333333,-1003.1976744186046,52,5.278952960494543,9,0.01500953644580811
50,50,25,2,1,10,1,4512.5,37.72893772893773,1036.6504854368932,-601.5441176470588,273,1.7233158051511732,9,0.014968073637946762
50,50,25,1,1,10,1,4512.5,37.72893772893773,1036.6504854368932,-601.5441176470588,273,1.7233158051511732,9,0.014968073637946762
50,50,10,2,1,10,1,4500.0,30.4029304029304,1049.698795180723,-434.8684210526316,273,2.4138308149390304,12,0.014926610830085413
50,50,10,1,1,10,1,4500.0,30.4029304029304,1049.698795180723,-434.8684210526316,273,2.4138308149390304,12,0.014926610830085413
50,50,150,2,1,10,1,4487.5,69.59706959706959,967.8947368421052,-2161.5963855421687,273,0.4477684841239865,3,0.014885148022224065
50,50,150,1,1,10,1,4487.5,69.59706959706959,967.8947368421052,-2161.5963855421687,273,0.4477684841239865,3,0.014885148022224065
75,12800,10,2,10,10,1,8962.5,10.344827586206897,6004.166666666667,-348.0769230769231,29,17.249539594843462,16,0.01486441661829339
75,800,10,2,10,10,1,8962.5,10.344827586206897,6004.166666666667,-348.0769230769231,29,17.249539594843462,16,0.01486441661829339
75,3200,10,2,10,10,1,8962.5,10.344827586206897,6004.166666666667,-348.0769230769231,29,17.249539594843462,16,0.01486441661829339
75,1600,10,2,10,10,1,8962.5,10.344827586206897,6004.166666666667,-348.0769230769231,29,17.249539594843462,16,0.01486441661829339
75,6400,10,2,10,10,1,8962.5,10.344827586206897,6004.166666666667,-348.0769230769231,29,17.249539594843462,16,0.01486441661829339
10,10,10,2,5,10,1,4437.5,53.84615384615385,491.9642857142857,-389.0625,52,1.2644865174985658,3,0.014719296790778671
10,10,10,1,5,10,1,4437.5,53.84615384615385,491.9642857142857,-389.0625,52,1.2644865174985658,3,0.014719296790778671
100,400,125,2,1,10,1,4412.5,26.478873239436616,5216.090425531915,-1861.6858237547888,355,2.801810251211833,19,0.014636371175055975
10,400,25,2,10,10,1,8812.5,13.79310344827586,5250.0,-487.5,29,10.76923076923077,9,0.0146156397711253
10,800,175,2,10,10,1,8700.0,31.03448275862069,6231.944444444444,-2369.375,29,2.630206043553445,6,0.014429057135749233
100,12800,200,1,10,10,1,8687.5,51.72413793103448,3000.0,-2593.75,29,1.1566265060240963,3,0.014408325731818558
100,6400,200,1,10,10,1,8687.5,51.72413793103448,3000.0,-2593.75,29,1.1566265060240963,3,0.014408325731818558
100,1600,200,1,10,10,1,8687.5,51.72413793103448,3000.0,-2593.75,29,1.1566265060240963,3,0.014408325731818558
100,3200,200,1,10,10,1,8687.5,51.72413793103448,3000.0,-2593.75,29,1.1566265060240963,3,0.014408325731818558
50,50,75,2,5,10,1,4337.5,52.83018867924528,1135.267857142857,-1098.0,53,1.0339415820973197,4,0.014387594327887885
50,50,75,1,5,10,1,4337.5,52.83018867924528,1135.267857142857,-1098.0,53,1.0339415820973197,4,0.014387594327887885
10,50,50,2,10,10,1,8637.5,65.51724137931035,856.578947368421,-763.75,29,1.121543629942286,2,0.014325400116095862
10,50,50,1,10,10,1,8637.5,65.51724137931035,856.578947368421,-763.75,29,1.121543629942286,2,0.014325400116095862
50,50,125,1,10,10,1,8625.0,75.86206896551724,911.3636363636364,-1632.142857142857,29,0.5583847224985081,1,0.014304668712165187
50,50,125,2,10,10,1,8625.0,75.86206896551724,911.3636363636364,-1632.142857142857,29,0.5583847224985081,1,0.014304668712165187
75,200,150,1,10,10,1,8575.0,51.72413793103448,2494.1666666666665,-2059.8214285714284,29,1.2108654818667823,3,0.014221743096442491
100,100,125,2,5,10,1,4287.5,53.70370370370371,1797.4137931034484,-1913.5,54,0.939333051007812,5,0.014221743096442491
100,100,125,1,5,10,1,4287.5,53.70370370370371,1797.4137931034484,-1913.5,54,0.939333051007812,5,0.014221743096442491
75,400,50,1,5,10,1,4225.0,24.074074074074076,3131.730769230769,-889.939024390244,54,3.519039713284317,9,0.01401442905713575
75,800,200,1,10,10,1,8387.5,51.72413793103448,2916.6666666666665,-2525.8928571428573,29,1.1547071992459053,3,0.013910772037482378
50,50,100,2,10,10,1,8337.5,72.41379310344827,923.809523809524,-1382.8125,29,0.6680656443368308,2,0.013827846421759682
50,50,75,2,10,10,1,8337.5,68.96551724137932,924.375,-1127.7777777777778,29,0.8196428571428571,4,0.013827846421759682
50,50,100,1,10,10,1,8337.5,72.41379310344827,923.809523809524,-1382.8125,29,0.6680656443368308,2,0.013827846421759682
50,50,75,1,10,10,1,8337.5,68.96551724137932,924.375,-1127.7777777777778,29,0.8196428571428571,4,0.013827846421759682
75,200,50,1,5,10,1,4162.5,25.925925925925924,2889.285714285714,-907.1875,54,3.184882633728655,9,0.013807115017829007
25,3200,150,2,10,10,1,8300.0,27.58620689655172,6565.625,-2105.9523809523807,29,3.117651215375919,7,0.01376565220996766
25,6400,150,2,10,10,1,8300.0,27.58620689655172,6565.625,-2105.9523809523807,29,3.117651215375919,7,0.01376565220996766
25,12800,150,2,10,10,1,8300.0,27.58620689655172,6565.625,-2105.9523809523807,29,3.117651215375919,7,0.01376565220996766
25,1600,150,2,10,10,1,8300.0,27.58620689655172,6565.625,-2105.9523809523807,29,3.117651215375919,7,0.01376565220996766
25,25,150,1,5,10,1,4137.5,79.62962962962963,631.6860465116279,-2093.181818181818,54,0.3017826932303108,2,0.013724189402106311
25,25,150,2,5,10,1,4137.5,79.62962962962963,631.6860465116279,-2093.181818181818,54,0.3017826932303108,2,0.013724189402106311
75,400,100,1,1,10,1,4125.0,35.80645161290323,2794.369369369369,-1537.9396984924624,310,1.8169563943947211,10,0.013682726594244961
75,800,175,1,10,10,1,8237.5,48.27586206896552,3048.214285714286,-2295.833333333333,29,1.3277158413274566,3,0.013661995190314288
50,800,125,1,10,10,1,8175.0,41.37931034482759,3054.1666666666665,-1675.0,29,1.8233830845771144,3,0.013558338170660917
25,75,50,2,10,10,1,8175.0,55.172413793103445,1152.34375,-789.4230769230769,29,1.459728989037759,3,0.013558338170660917
25,75,50,1,10,10,1,8175.0,55.172413793103445,1152.34375,-789.4230769230769,29,1.459728989037759,3,0.013558338170660917
100,200,75,2,5,10,1,4087.5,31.48148148148148,3161.029411764706,-1341.891891891892,54,2.3556513239736985,5,0.013558338170660917
50,75,75,2,5,10,1,4075.0,47.16981132075472,1402.5,-1106.696428571429,53,1.2672851956434046,5,0.01351687536279957
50,10,175,2,5,10,1,4075.0,86.79245283018868,444.5652173913044,-2339.285714285714,53,0.1900431463657484,1,0.01351687536279957
10,25,75,2,5,10,1,4075.0,71.15384615384616,584.1216216216217,-1169.1666666666667,52,0.4996050933328196,2,0.01351687536279957
10,25,75,1,5,10,1,4075.0,71.15384615384616,584.1216216216217,-1169.1666666666667,52,0.4996050933328196,2,0.01351687536279957
50,10,175,1,5,10,1,4075.0,86.79245283018868,444.5652173913044,-2339.285714285714,53,0.1900431463657484,1,0.01351687536279957
50,75,75,1,5,10,1,4075.0,47.16981132075472,1402.5,-1106.696428571429,53,1.2672851956434046,5,0.01351687536279957
75,800,100,2,5,10,1,4062.5,20.37037037037037,6285.227272727273,-1513.3720930232555,54,4.153127510215486,7,0.013475412554938221
50,10,50,2,5,10,1,4050.0,71.69811320754717,465.1315789473685,-908.3333333333334,53,0.512071463061323,1,0.013433949747076871
50,10,50,1,5,10,1,4050.0,71.69811320754717,465.1315789473685,-908.3333333333334,53,0.512071463061323,1,0.013433949747076871
25,50,50,2,10,10,1,8037.5,62.06896551724138,932.6388888888888,-795.4545454545455,29,1.1724603174603174,2,0.0133302927274235
25,50,50,1,10,10,1,8037.5,62.06896551724138,932.6388888888888,-795.4545454545455,29,1.1724603174603174,2,0.0133302927274235
75,800,175,2,10,10,1,8025.0,34.48275862068966,5503.75,-2474.342105263158,29,2.224328636001064,6,0.013309561323492827
50,100,10,2,2,10,1,3975.0,20.863309352517987,1628.8793103448277,-393.29545454545456,139,4.141617431677112,16,0.013185172899908781
50,100,10,1,2,10,1,3975.0,20.863309352517987,1628.8793103448277,-393.29545454545456,139,4.141617431677112,16,0.013185172899908781
50,25,125,2,5,10,1,3962.5,75.47169811320755,660.9375,-1728.8461538461538,53,0.3822997775305895,1,0.013143710092047433
50,25,125,1,5,10,1,3962.5,75.47169811320755,660.9375,-1728.8461538461538,53,0.3822997775305895,1,0.013143710092047433
25,25,175,1,5,10,1,3950.0,81.48148148148148,624.7159090909091,-2353.75,54,0.265413025636074,1,0.013102247284186085
75,200,100,2,2,10,1,3950.0,33.33333333333333,2982.0,-1451.5,150,2.054426455390975,9,0.013102247284186085
25,25,175,2,5,10,1,3950.0,81.48148148148148,624.7159090909091,-2353.75,54,0.265413025636074,1,0.013102247284186085
10,800,150,2,10,10,1,7862.5,27.58620689655172,6353.125,-2045.8333333333333,29,3.105397148676172,7,0.013040053072394062
100,400,100,1,1,10,1,3912.5,38.87323943661972,2431.06884057971,-1527.995391705069,355,1.5910184374750722,9,0.01297785886060204
100,75,100,2,1,10,1,3900.0,53.80281690140845,1313.089005235602,-1505.4878048780488,355,0.8722016883703473,8,0.012936396052740691
100,75,100,1,1,10,1,3900.0,53.80281690140845,1313.089005235602,-1505.4878048780488,355,0.8722016883703473,8,0.012936396052740691
25,6400,100,2,10,10,1,7762.5,20.689655172413797,6722.916666666667,-1416.304347826087,29,4.746802251215144,10,0.012874201840948668
25,12800,100,2,10,10,1,7762.5,20.689655172413797,6722.916666666667,-1416.304347826087,29,4.746802251215144,10,0.012874201840948668
25,3200,100,2,10,10,1,7762.5,20.689655172413797,6722.916666666667,-1416.304347826087,29,4.746802251215144,10,0.012874201840948668
25,1600,100,2,10,10,1,7762.5,20.689655172413797,6722.916666666667,-1416.304347826087,29,4.746802251215144,10,0.012874201840948668
25,25,75,2,5,10,1,3875.0,68.51851851851852,606.418918918919,-1091.9117647058824,54,0.5553735553735554,3,0.012853470437017995
25,25,75,1,5,10,1,3875.0,68.51851851851852,606.418918918919,-1091.9117647058824,54,0.5553735553735554,3,0.012853470437017995
100,400,10,1,5,10,1,3862.5,12.962962962962962,3680.357142857143,-465.9574468085106,54,7.89848336594912,12,0.012812007629156647
50,10,125,2,5,10,1,3837.5,83.01886792452831,449.4318181818182,-1770.8333333333333,53,0.2537967914438502,1,0.01272908201343395
50,10,125,1,5,10,1,3837.5,83.01886792452831,449.4318181818182,-1770.8333333333333,53,0.2537967914438502,1,0.01272908201343395
50,10,100,1,5,10,1,3800.0,79.24528301886792,457.7380952380952,-1402.2727272727273,53,0.3264258701859998,1,0.012604693589849905
50,10,100,2,5,10,1,3800.0,79.24528301886792,457.7380952380952,-1402.2727272727273,53,0.3264258701859998,1,0.012604693589849905
25,800,175,2,10,10,1,7537.5,31.03448275862069,6143.055555555556,-2387.5,29,2.5730075625363584,6,0.012501036570196534
10,1600,75,1,2,10,1,3762.5,23.66412213740458,3840.7258064516127,-1153.0,131,3.3310718182581205,20,0.01248030516626586
10,3200,75,1,2,10,1,3762.5,23.66412213740458,3840.7258064516127,-1153.0,131,3.3310718182581205,20,0.01248030516626586
10,12800,75,1,2,10,1,3762.5,23.66412213740458,3840.7258064516127,-1153.0,131,3.3310718182581205,20,0.01248030516626586
10,6400,75,1,2,10,1,3762.5,23.66412213740458,3840.7258064516127,-1153.0,131,3.3310718182581205,20,0.01248030516626586
10,75,10,1,10,10,1,7500.0,31.03448275862069,1351.388888888889,-233.125,29,5.796842418826333,5,0.012438842358404511
50,75,25,1,1,10,1,3750.0,30.4029304029304,1401.9578313253012,-592.6973684210526,273,2.3653856183976667,12,0.012438842358404511
50,75,25,2,1,10,1,3750.0,30.4029304029304,1401.9578313253012,-592.6973684210526,273,2.3653856183976667,12,0.012438842358404511
10,75,10,2,10,10,1,7500.0,31.03448275862069,1351.388888888889,-233.125,29,5.796842418826333,5,0.012438842358404511
75,6400,200,2,10,10,1,7362.5,34.48275862068966,5920.0,-2728.2894736842104,29,2.1698577284784184,6,0.012210796915167094
75,12800,200,2,10,10,1,7362.5,34.48275862068966,5920.0,-2728.2894736842104,29,2.1698577284784184,6,0.012210796915167094
75,3200,200,2,10,10,1,7362.5,34.48275862068966,5920.0,-2728.2894736842104,29,2.1698577284784184,6,0.012210796915167094
75,1600,200,2,10,10,1,7362.5,34.48275862068966,5920.0,-2728.2894736842104,29,2.1698577284784184,6,0.012210796915167094
25,400,25,1,10,10,1,7262.5,17.24137931034483,3757.5,-480.2083333333333,29,7.82472885032538,7,0.012044945683721702
50,25,10,2,5,10,1,3612.5,43.39622641509434,663.0434782608696,-387.9166666666667,53,1.709242049222435,4,0.01198275147192968
50,25,10,1,5,10,1,3612.5,43.39622641509434,663.0434782608696,-387.9166666666667,53,1.709242049222435,4,0.01198275147192968
50,6400,50,2,1,10,1,3600.0,13.553113553113551,6040.202702702703,-931.7266949152544,273,6.4828052428529945,25,0.011941288664068331
10,25,10,2,5,10,1,3600.0,40.38461538461539,687.5,-349.5967741935484,52,1.966551326412918,7,0.011941288664068331
50,3200,50,2,1,10,1,3600.0,13.553113553113551,6040.202702702703,-931.7266949152544,273,6.4828052428529945,25,0.011941288664068331
10,25,10,1,5,10,1,3600.0,40.38461538461539,687.5,-349.5967741935484,52,1.966551326412918,7,0.011941288664068331
10,800,100,2,5,10,1,3600.0,19.230769230769237,6802.5,-1533.928571428571,52,4.434691501746217,9,0.011941288664068331
50,1600,50,2,1,10,1,3600.0,13.553113553113551,6040.202702702703,-931.7266949152544,273,6.4828052428529945,25,0.011941288664068331
50,12800,50,2,1,10,1,3600.0,13.553113553113551,6040.202702702703,-931.7266949152544,273,6.4828052428529945,25,0.011941288664068331
25,25,200,1,5,10,1,3575.0,83.33333333333334,618.3333333333334,-2694.4444444444443,54,0.2294845360824742,1,0.011858363048345633
25,25,200,2,5,10,1,3575.0,83.33333333333334,618.3333333333334,-2694.4444444444443,54,0.2294845360824742,1,0.011858363048345633
10,400,50,1,2,10,1,3575.0,19.84732824427481,3679.326923076923,-877.0238095238095,131,4.195241774649946,20,0.011858363048345633
50,12800,125,1,10,10,1,7112.5,41.37931034482759,2965.625,-1675.0,29,1.7705223880597014,3,0.011796168836553612
50,6400,125,1,10,10,1,7112.5,41.37931034482759,2965.625,-1675.0,29,1.7705223880597014,3,0.011796168836553612
50,1600,125,1,10,10,1,7112.5,41.37931034482759,2965.625,-1675.0,29,1.7705223880597014,3,0.011796168836553612
50,3200,125,1,10,10,1,7112.5,41.37931034482759,2965.625,-1675.0,29,1.7705223880597014,3,0.011796168836553612
25,10,50,1,2,10,1,3550.0,70.8029197080292,414.819587628866,-917.1875,137,0.4522734856600924,2,0.011775437432622937
25,10,50,2,2,10,1,3550.0,70.8029197080292,414.819587628866,-917.1875,137,0.4522734856600924,2,0.011775437432622937
10,1600,125,2,10,10,1,7012.5,24.13793103448276,6678.571428571428,-1806.25,29,3.6974789915966384,8,0.011630317605108218
10,6400,125,2,10,10,1,7012.5,24.13793103448276,6678.571428571428,-1806.25,29,3.6974789915966384,8,0.011630317605108218
10,12800,125,2,10,10,1,7012.5,24.13793103448276,6678.571428571428,-1806.25,29,3.6974789915966384,8,0.011630317605108218
10,3200,125,2,10,10,1,7012.5,24.13793103448276,6678.571428571428,-1806.25,29,3.6974789915966384,8,0.011630317605108218
50,200,175,2,10,10,1,7000.0,51.72413793103448,2695.833333333333,-2388.3928571428573,29,1.128722741433022,3,0.011609586201177543
100,50,100,2,1,10,1,3475.0,61.12676056338028,976.5552995391704,-1510.4166666666667,355,0.6465469569362784,7,0.011526660585454847
10,400,25,2,5,10,1,3475.0,11.538461538461538,5427.083333333333,-632.3369565217391,52,8.582581292078498,13,0.011526660585454847
100,50,100,1,1,10,1,3475.0,61.12676056338028,976.5552995391704,-1510.4166666666667,355,0.6465469569362784,7,0.011526660585454847
50,75,125,2,1,10,1,3387.5,58.24175824175825,1338.5220125786163,-1837.171052631579,273,0.7285777830329443,5,0.011236420930425409
25,12800,75,1,5,10,1,3387.5,29.629629629629623,3044.53125,-1192.7631578947369,54,2.5525027578599007,7,0.011236420930425409
50,75,125,1,1,10,1,3387.5,58.24175824175825,1338.5220125786163,-1837.171052631579,273,0.7285777830329443,5,0.011236420930425409
