ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK,SCORE
50,1600,200,1,1,100,1,173612.5,52.74261603375528,3969.5,-2880.1339285714284,237,1.3782345191040843,0.5758769383862675
25,12800,150,1,2,100,1,173287.5,51.0,5667.156862745098,-2361.9897959183672,100,2.399314710223651,0.5747989053818725
75,3200,175,2,1,100,1,172787.5,35.094339622641506,6588.306451612903,-2557.703488372093,265,2.575867954031754,0.5731403930674185
75,1600,200,2,1,100,1,171012.5,38.95131086142322,6112.379807692308,-2850.7668711656443,267,2.144117735307142,0.567252674351107
25,12800,125,1,2,100,1,170037.5,46.53465346534654,5982.978723404255,-2058.564814814815,101,2.9063834572255014,0.5640185753379219
50,3200,25,1,1,100,1,169425.0,17.647058823529413,6943.1547619047615,-623.405612244898,238,11.137459505541347,0.5619868977527158
100,3200,50,1,2,100,1,168200.0,30.08130081300813,6916.891891891892,-1020.0581395348836,123,6.780880053607326,0.5579235425823037
50,1600,175,1,1,100,1,166000.0,50.63291139240506,3889.1666666666665,-2570.08547008547,237,1.513244097106751,0.5506260883987064
75,3200,150,2,1,100,1,165200.0,31.69811320754717,6745.386904761905,-2217.74861878453,265,3.0415471111684487,0.54797246869558
100,3200,75,2,1,100,1,164937.5,22.36842105263158,6726.470588235294,-1239.247881355932,304,5.427865312043525,0.5471017497304917
75,6400,200,1,2,100,1,163650.0,60.36036036036037,4377.425373134329,-2946.306818181818,111,1.4857330357181409,0.5428310805207729
50,6400,175,1,2,100,1,163425.0,54.285714285714285,5106.798245614035,-2659.6354166666665,105,1.9201121377810533,0.5420847499792686
25,12800,175,1,2,100,1,162475.0,52.0,5610.576923076923,-2693.2291666666665,100,2.083215566100888,0.5389335765818061
75,3200,75,2,1,100,1,161362.5,21.34831460674157,7534.868421052632,-1276.7857142857142,267,5.901435406698565,0.5352433866821461
25,12800,50,1,2,100,1,160950.0,29.7029702970297,7859.166666666667,-1053.8732394366198,101,7.457411738500946,0.5338751140227216
25,12800,100,1,2,100,1,160462.5,39.6039603960396,6545.0,-1661.270491803279,101,3.9397557666214382,0.532258064516129
25,12800,10,1,2,100,1,159725.0,18.62745098039216,10993.421052631578,-592.1686746987951,102,18.564678481554854,0.5298117588523095
75,3200,100,2,1,100,1,158250.0,24.344569288389515,7266.346153846154,-1554.7648514851485,267,4.673598163031,0.5249191475246704
25,12800,25,1,2,100,1,158125.0,21.568627450980397,9840.34090909091,-729.53125,102,13.48858038513211,0.5245045194460569
100,6400,175,1,2,100,1,157987.5,60.83333333333333,3878.082191780822,-2661.968085106383,120,1.4568477411425609,0.524048428559582
