LOTS_PER_TRADE,ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,REWARD_TO_RISK,SCORE
1,25,12800,150,1,10,10,8937.5,35.294117647058826,4811.458333333333,-2218.181818181818,-2.169100068306011,-19.734739370110184
1,25,800,150,1,10,10,8937.5,35.294117647058826,4811.458333333333,-2218.181818181818,-2.169100068306011,-19.734739370110184
1,25,800,150,1,5,10,8937.5,35.294117647058826,4811.458333333333,-2218.181818181818,-2.169100068306011,-19.734739370110184
1,25,3200,150,1,5,10,8937.5,35.294117647058826,4811.458333333333,-2218.181818181818,-2.169100068306011,-19.734739370110184
1,10,400,175,1,2,10,168912.5,48.803827751196174,4386.519607843137,-2602.920560747664,-1.6852299198032965,-20.285351895440588
1,10,400,175,1,1,10,170287.5,48.81516587677725,4380.339805825242,-2600.810185185185,-1.684221259504699,-20.28686500853232
1,25,400,175,2,1,10,25850.0,42.85714285714285,5135.833333333333,-2559.375,-2.0066748066748064,-20.388025861575656
1,25,400,175,2,2,10,25850.0,42.85714285714285,5135.833333333333,-2559.375,-2.0066748066748064,-20.388025861575656
1,10,100,25,1,2,10,11325.0,33.649289099526065,1608.8028169014085,-735.0,-2.1888473699338893,-20.432575544242777
1,10,100,25,2,2,10,11325.0,33.649289099526065,1608.8028169014085,-735.0,-2.1888473699338893,-20.432575544242777
1,25,400,175,2,5,10,28300.0,44.11764705882353,5135.833333333333,-2565.1315789473683,-2.0021714969650337,-20.523564098008983
1,25,400,175,2,10,10,28300.0,44.11764705882353,5135.833333333333,-2565.1315789473683,-2.0021714969650337,-20.523564098008983
1,10,400,175,1,5,10,176537.5,49.746192893401016,4425.6377551020405,-2597.7272727272725,-1.7036575785169712,-20.582388527545707
1,10,400,175,1,10,10,154075.0,49.41860465116279,4458.382352941177,-2584.9137931034484,-1.7247702282513806,-20.602727514334827
1,50,6400,150,1,1,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,6400,150,1,2,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,6400,150,1,5,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,6400,150,1,10,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,3200,150,1,10,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,12800,150,1,2,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,800,150,1,1,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,800,150,1,2,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,800,150,1,10,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,800,150,1,5,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,12800,150,1,10,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,12800,150,1,5,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,12800,150,1,1,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,1600,150,1,2,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,1600,150,1,10,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,1600,150,1,5,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,3200,150,1,1,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,3200,150,1,2,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,3200,150,1,5,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,50,1600,150,1,1,10,1675.0,33.33333333333333,5975.0,-2150.0,-2.7790697674418605,-20.632273281035406
1,10,100,25,1,1,10,14575.0,34.27230046948357,1609.2465753424658,-735.0,-2.1894511229149196,-20.990556089846837
1,10,100,25,2,1,10,14575.0,34.27230046948357,1609.2465753424658,-735.0,-2.1894511229149196,-20.990556089846837
1,10,3200,175,1,1,10,178500.0,48.34123222748815,4528.431372549019,-2600.0,-1.741704374057315,-21.061297986172875
1,10,6400,175,1,1,10,178500.0,48.34123222748815,4528.431372549019,-2600.0,-1.741704374057315,-21.061297986172875
1,10,1600,175,1,1,10,178500.0,48.34123222748815,4528.431372549019,-2600.0,-1.741704374057315,-21.061297986172875
1,10,12800,175,1,1,10,178500.0,48.34123222748815,4528.431372549019,-2600.0,-1.741704374057315,-21.061297986172875
1,10,3200,175,1,2,10,177125.0,48.32535885167464,4536.138613861386,-2602.083333333333,-1.7432718451989315,-21.066771918388916
1,10,12800,175,1,2,10,177125.0,48.32535885167464,4536.138613861386,-2602.083333333333,-1.7432718451989315,-21.066771918388916
1,10,1600,175,1,2,10,177125.0,48.32535885167464,4536.138613861386,-2602.083333333333,-1.7432718451989315,-21.066771918388916
1,10,6400,175,1,2,10,177125.0,48.32535885167464,4536.138613861386,-2602.083333333333,-1.7432718451989315,-21.066771918388916
1,10,800,175,1,1,10,179875.0,48.34123222748815,4541.911764705882,-2600.0,-1.746889140271493,-21.13739878200746
1,10,800,175,1,2,10,178500.0,48.32535885167464,4549.752475247525,-2602.083333333333,-1.748503753497848,-21.14351845863143
1,25,400,150,2,1,10,10187.5,34.285714285714285,5140.625,-2239.1304347826085,-2.2958131067961167,-21.18809339833968
1,25,400,150,2,2,10,10187.5,34.285714285714285,5140.625,-2239.1304347826085,-2.2958131067961167,-21.18809339833968
1,10,12800,175,1,5,10,184750.0,49.23857868020304,4581.829896907217,-2596.875,-1.7643628965226346,-21.396012900251364
1,10,1600,175,1,5,10,184750.0,49.23857868020304,4581.829896907217,-2596.875,-1.7643628965226346,-21.396012900251364
1,10,3200,175,1,5,10,184750.0,49.23857868020304,4581.829896907217,-2596.875,-1.7643628965226346,-21.396012900251364
1,10,6400,175,1,5,10,184750.0,49.23857868020304,4581.829896907217,-2596.875,-1.7643628965226346,-21.396012900251364
1,10,12800,175,1,10,10,161275.0,48.837209302325576,4627.083333333333,-2584.090909090909,-1.7906039284667252,-21.470903336147448
1,10,1600,175,1,10,10,161275.0,48.837209302325576,4627.083333333333,-2584.090909090909,-1.7906039284667252,-21.470903336147448
1,10,3200,175,1,10,10,161275.0,48.837209302325576,4627.083333333333,-2584.090909090909,-1.7906039284667252,-21.470903336147448
1,10,6400,175,1,10,10,161275.0,48.837209302325576,4627.083333333333,-2584.090909090909,-1.7906039284667252,-21.470903336147448
1,10,800,175,1,5,10,186125.0,49.23857868020304,4596.005154639175,-2596.875,-1.7698214795241107,-21.47533088315322
1,10,800,175,1,10,10,162050.0,48.837209302325576,4636.309523809524,-2584.090909090909,-1.7941743100054446,-21.522316449468995
1,25,200,75,2,10,10,22537.5,47.05882352941176,2958.59375,-1377.7777777777778,-2.147366431451613,-21.52301130408151
1,25,200,75,1,5,10,22537.5,47.05882352941176,2958.59375,-1377.7777777777778,-2.147366431451613,-21.52301130408151
1,25,200,75,1,10,10,22537.5,47.05882352941176,2958.59375,-1377.7777777777778,-2.147366431451613,-21.52301130408151
1,25,200,75,2,5,10,22537.5,47.05882352941176,2958.59375,-1377.7777777777778,-2.147366431451613,-21.52301130408151
1,25,200,75,1,2,10,21525.0,45.71428571428572,2958.59375,-1358.5526315789473,-2.1777542372881356,-21.727490580823602
1,25,200,75,2,1,10,21525.0,45.71428571428572,2958.59375,-1358.5526315789473,-2.1777542372881356,-21.727490580823602
1,25,200,75,2,2,10,21525.0,45.71428571428572,2958.59375,-1358.5526315789473,-2.1777542372881356,-21.727490580823602
1,25,200,75,1,1,10,21525.0,45.71428571428572,2958.59375,-1358.5526315789473,-2.1777542372881356,-21.727490580823602
1,25,400,150,2,10,10,12637.5,35.294117647058826,5140.625,-2229.5454545454545,-2.3056829765545364,-21.776029765537626
1,25,400,150,2,5,10,12637.5,35.294117647058826,5140.625,-2229.5454545454545,-2.3056829765545364,-21.776029765537626
1,10,200,100,2,10,10,91512.5,45.664739884393065,3061.7088607594937,-1599.601063829787,-1.914045276657361,-21.866516021011666
1,10,200,100,1,10,10,91512.5,45.664739884393065,3061.7088607594937,-1599.601063829787,-1.914045276657361,-21.866516021011666
1,10,200,100,1,1,10,105775.0,45.28301886792453,3030.208333333333,-1595.905172413793,-1.8987395903668691,-21.966668187660098
1,10,200,100,2,1,10,105775.0,45.28301886792453,3030.208333333333,-1595.905172413793,-1.8987395903668691,-21.966668187660098
1,10,200,100,1,2,10,104825.0,45.23809523809524,3034.4736842105262,-1595.2173913043478,-1.902232072413249,-21.989911396809365
1,10,200,100,2,2,10,104825.0,45.23809523809524,3034.4736842105262,-1595.2173913043478,-1.902232072413249,-21.989911396809365
1,10,200,100,2,5,10,101550.0,45.45454545454545,3036.805555555556,-1590.3935185185185,-1.9094680154282808,-22.012951464892105
1,10,200,100,1,5,10,101550.0,45.45454545454545,3036.805555555556,-1590.3935185185185,-1.9094680154282808,-22.012951464892105
1,10,400,200,2,10,10,175312.5,47.674418604651166,5336.737804878048,-2914.4444444444443,-1.8311338255395515,-22.109716059122476
1,10,400,200,2,1,10,203050.0,46.91943127962085,5346.464646464647,-2912.9464285714284,-1.8354146832307754,-22.430992792291786
1,10,100,10,1,10,10,2537.5,26.589595375722546,1553.5326086956522,-542.7165354330708,-2.8625120247275713,-22.440172481725245
1,10,100,10,2,10,10,2537.5,26.589595375722546,1553.5326086956522,-542.7165354330708,-2.8625120247275713,-22.440172481725245
1,10,400,200,2,5,10,210300.0,48.22335025380711,5335.131578947368,-2907.2303921568628,-1.8351251394937624,-22.491835285878228
1,10,400,200,2,2,10,209037.5,47.368421052631575,5346.464646464647,-2911.4772727272725,-1.836340848869634,-22.495678050149476
1,10,400,150,1,1,10,149300.0,44.54976303317535,4378.324468085107,-2241.559829059829,-1.9532489881929649,-23.27046091336482
1,10,400,150,1,2,10,147925.0,44.49760765550239,4385.080645161291,-2240.4094827586205,-1.9572674901205704,-23.300227083445407
1,10,400,150,1,10,10,124900.0,44.18604651162791,4465.131578947368,-2233.8541666666665,-1.998846498386325,-23.457016744360242
1,25,100,10,2,2,10,6237.5,34.285714285714285,1785.4166666666667,-660.3260869565217,-2.703840877914952,-23.627500121837112
1,25,100,10,2,1,10,6237.5,34.285714285714285,1785.4166666666667,-660.3260869565217,-2.703840877914952,-23.627500121837112
1,25,100,10,1,2,10,6237.5,34.285714285714285,1785.4166666666667,-660.3260869565217,-2.703840877914952,-23.627500121837112
1,25,100,10,1,1,10,6237.5,34.285714285714285,1785.4166666666667,-660.3260869565217,-2.703840877914952,-23.627500121837112
1,10,400,150,1,5,10,153075.0,45.17766497461929,4428.08988764045,-2231.712962962963,-1.9841664054150754,-23.688347243828417
1,10,200,75,2,10,10,59962.5,39.884393063583815,2876.449275362319,-1331.8509615384614,-2.1597381076630717,-23.760340050891777
1,10,200,75,1,10,10,59962.5,39.884393063583815,2876.449275362319,-1331.8509615384614,-2.1597381076630717,-23.760340050891777
1,25,400,125,1,2,10,13312.5,34.285714285714285,4589.583333333333,-1815.7608695652173,-2.5276364361967474,-24.003784943980303
1,25,400,125,1,1,10,13312.5,34.285714285714285,4589.583333333333,-1815.7608695652173,-2.5276364361967474,-24.003784943980303
1,25,100,10,2,10,10,7025.0,35.294117647058826,1785.4166666666667,-654.5454545454545,-2.727719907407408,-24.160432203428407
1,25,100,10,2,5,10,7025.0,35.294117647058826,1785.4166666666667,-654.5454545454545,-2.727719907407408,-24.160432203428407
1,25,100,10,1,5,10,7025.0,35.294117647058826,1785.4166666666667,-654.5454545454545,-2.727719907407408,-24.160432203428407
1,25,100,10,1,10,10,7025.0,35.294117647058826,1785.4166666666667,-654.5454545454545,-2.727719907407408,-24.160432203428407
1,10,3200,150,1,1,10,157537.5,44.07582938388626,4534.543010752688,-2238.771186440678,-2.025460680491406,-24.23954909173651
1,10,1600,150,1,1,10,157537.5,44.07582938388626,4534.543010752688,-2238.771186440678,-2.025460680491406,-24.23954909173651
1,10,6400,150,1,1,10,157537.5,44.07582938388626,4534.543010752688,-2238.771186440678,-2.025460680491406,-24.23954909173651
1,10,12800,150,1,1,10,157537.5,44.07582938388626,4534.543010752688,-2238.771186440678,-2.025460680491406,-24.23954909173651
1,10,1600,150,1,2,10,156162.5,44.01913875598086,4543.070652173913,-2237.6068376068374,-2.0303256925299764,-24.279972238884703
1,10,6400,150,1,2,10,156162.5,44.01913875598086,4543.070652173913,-2237.6068376068374,-2.0303256925299764,-24.279972238884703
1,10,3200,150,1,2,10,156162.5,44.01913875598086,4543.070652173913,-2237.6068376068374,-2.0303256925299764,-24.279972238884703
1,10,12800,150,1,2,10,156162.5,44.01913875598086,4543.070652173913,-2237.6068376068374,-2.0303256925299764,-24.279972238884703
1,25,400,125,1,10,10,15112.5,35.294117647058826,4589.583333333333,-1816.4772727272727,-2.526639557918882,-24.31472077869365
1,25,400,125,1,5,10,15112.5,35.294117647058826,4589.583333333333,-1816.4772727272727,-2.526639557918882,-24.31472077869365
1,10,800,150,1,1,10,158912.5,44.07582938388626,4549.327956989248,-2238.771186440678,-2.0320647257489592,-24.336241468908764
1,10,800,150,1,2,10,157537.5,44.01913875598086,4558.016304347826,-2237.6068376068374,-2.0370049946856215,-24.37770480778488
1,10,200,75,2,5,10,74400.0,40.4040404040404,2873.90625,-1317.9025423728813,-2.1806667470460575,-24.461028813676613
1,10,200,75,1,5,10,74400.0,40.4040404040404,2873.90625,-1317.9025423728813,-2.1806667470460575,-24.461028813676613
1,10,12800,150,1,10,10,132125.0,43.604651162790695,4646.5,-2230.541237113402,-2.0831266970939972,-24.563211970896937
1,10,3200,150,1,10,10,132125.0,43.604651162790695,4646.5,-2230.541237113402,-2.0831266970939972,-24.563211970896937
1,10,6400,150,1,10,10,132125.0,43.604651162790695,4646.5,-2230.541237113402,-2.0831266970939972,-24.563211970896937
1,10,1600,150,1,10,10,132125.0,43.604651162790695,4646.5,-2230.541237113402,-2.0831266970939972,-24.563211970896937
1,10,800,150,1,10,10,132900.0,43.604651162790695,4656.833333333333,-2230.541237113402,-2.0877593544784023,-24.630048216143113
1,25,6400,125,1,1,10,9912.5,31.428571428571427,4871.590909090909,-1819.7916666666667,-2.6770047353905393,-24.632867967979305
1,25,3200,125,1,2,10,9912.5,31.428571428571427,4871.590909090909,-1819.7916666666667,-2.6770047353905393,-24.632867967979305
1,25,12800,125,1,2,10,9912.5,31.428571428571427,4871.590909090909,-1819.7916666666667,-2.6770047353905393,-24.632867967979305
1,25,1600,125,1,2,10,9912.5,31.428571428571427,4871.590909090909,-1819.7916666666667,-2.6770047353905393,-24.632867967979305
1,25,6400,125,1,2,10,9912.5,31.428571428571427,4871.590909090909,-1819.7916666666667,-2.6770047353905393,-24.632867967979305
1,25,12800,125,1,1,10,9912.5,31.428571428571427,4871.590909090909,-1819.7916666666667,-2.6770047353905393,-24.632867967979305
1,25,800,125,1,2,10,9912.5,31.428571428571427,4871.590909090909,-1819.7916666666667,-2.6770047353905393,-24.632867967979305
1,25,800,125,1,1,10,9912.5,31.428571428571427,4871.590909090909,-1819.7916666666667,-2.6770047353905393,-24.632867967979305
1,25,1600,125,1,1,10,9912.5,31.428571428571427,4871.590909090909,-1819.7916666666667,-2.6770047353905393,-24.632867967979305
1,25,3200,125,1,1,10,9912.5,31.428571428571427,4871.590909090909,-1819.7916666666667,-2.6770047353905393,-24.632867967979305
1,10,200,75,2,1,10,74262.5,39.62264150943396,2880.059523809524,-1309.86328125,-2.1987481938275946,-24.65978521283017
1,10,200,75,1,1,10,74262.5,39.62264150943396,2880.059523809524,-1309.86328125,-2.1987481938275946,-24.65978521283017
1,10,200,75,1,2,10,73312.5,39.523809523809526,2883.132530120482,-1306.9881889763778,-2.2059361778766546,-24.712000133124885
1,10,200,75,2,2,10,73312.5,39.523809523809526,2883.132530120482,-1306.9881889763778,-2.2059361778766546,-24.712000133124885
1,10,3200,150,1,5,10,161312.5,44.67005076142132,4593.75,-2228.7844036697247,-2.061101106251608,-24.714879689144393
1,10,12800,150,1,5,10,161312.5,44.67005076142132,4593.75,-2228.7844036697247,-2.061101106251608,-24.714879689144393
1,10,1600,150,1,5,10,161312.5,44.67005076142132,4593.75,-2228.7844036697247,-2.061101106251608,-24.714879689144393
1,10,6400,150,1,5,10,161312.5,44.67005076142132,4593.75,-2228.7844036697247,-2.061101106251608,-24.714879689144393
1,10,800,150,1,5,10,162687.5,44.67005076142132,4609.375,-2228.7844036697247,-2.0681116542320557,-24.816497319617312
1,10,100,10,1,5,10,4425.0,26.262626262626267,1584.1346153846157,-533.9041095890411,-2.967077021759511,-24.909357878696472
1,10,100,10,2,5,10,4425.0,26.262626262626267,1584.1346153846157,-533.9041095890411,-2.967077021759511,-24.909357878696472
1,25,6400,200,2,1,10,13537.5,31.428571428571427,7361.363636363636,-2809.895833333333,-2.619799477630803,-24.922919396552583
1,25,3200,200,2,1,10,13537.5,31.428571428571427,7361.363636363636,-2809.895833333333,-2.619799477630803,-24.922919396552583
1,25,12800,200,2,2,10,13537.5,31.428571428571427,7361.363636363636,-2809.895833333333,-2.619799477630803,-24.922919396552583
1,25,1600,200,2,1,10,13537.5,31.428571428571427,7361.363636363636,-2809.895833333333,-2.619799477630803,-24.922919396552583
1,25,12800,200,2,1,10,13537.5,31.428571428571427,7361.363636363636,-2809.895833333333,-2.619799477630803,-24.922919396552583
1,25,3200,200,2,2,10,13537.5,31.428571428571427,7361.363636363636,-2809.895833333333,-2.619799477630803,-24.922919396552583
1,25,6400,200,2,2,10,13537.5,31.428571428571427,7361.363636363636,-2809.895833333333,-2.619799477630803,-24.922919396552583
1,25,1600,200,2,2,10,13537.5,31.428571428571427,7361.363636363636,-2809.895833333333,-2.619799477630803,-24.922919396552583
1,10,400,175,2,10,10,181937.5,45.93023255813954,5345.411392405063,-2584.4086021505377,-2.068330599099941,-25.050428851390983
1,25,6400,125,1,10,10,11712.5,32.35294117647059,4871.590909090909,-1820.6521739130435,-2.6757394843962006,-25.067658139807502
1,25,6400,125,1,5,10,11712.5,32.35294117647059,4871.590909090909,-1820.6521739130435,-2.6757394843962006,-25.067658139807502
1,25,800,125,1,10,10,11712.5,32.35294117647059,4871.590909090909,-1820.6521739130435,-2.6757394843962006,-25.067658139807502
1,25,12800,125,1,5,10,11712.5,32.35294117647059,4871.590909090909,-1820.6521739130435,-2.6757394843962006,-25.067658139807502
1,25,800,125,1,5,10,11712.5,32.35294117647059,4871.590909090909,-1820.6521739130435,-2.6757394843962006,-25.067658139807502
1,25,12800,125,1,10,10,11712.5,32.35294117647059,4871.590909090909,-1820.6521739130435,-2.6757394843962006,-25.067658139807502
1,25,1600,125,1,10,10,11712.5,32.35294117647059,4871.590909090909,-1820.6521739130435,-2.6757394843962006,-25.067658139807502
1,25,3200,125,1,10,10,11712.5,32.35294117647059,4871.590909090909,-1820.6521739130435,-2.6757394843962006,-25.067658139807502
1,25,3200,125,1,5,10,11712.5,32.35294117647059,4871.590909090909,-1820.6521739130435,-2.6757394843962006,-25.067658139807502
1,25,1600,125,1,5,10,11712.5,32.35294117647059,4871.590909090909,-1820.6521739130435,-2.6757394843962006,-25.067658139807502
1,50,800,125,1,5,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,800,125,1,10,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,3200,125,1,10,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,3200,125,1,1,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,12800,125,1,10,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,800,125,1,1,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,6400,125,1,1,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,6400,125,1,2,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,1600,125,1,1,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,1600,125,1,2,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,12800,125,1,5,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,12800,125,1,2,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,3200,125,1,2,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,12800,125,1,1,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,6400,125,1,10,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,6400,125,1,5,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,3200,125,1,5,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,800,125,1,2,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,1600,125,1,5,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,50,1600,125,1,10,10,2312.5,33.33333333333333,5975.0,-1831.25,-3.262798634812287,-25.2753244668252
1,10,400,175,2,5,10,218875.0,46.7005076142132,5342.527173913043,-2596.5476190476197,-2.0575502389101623,-25.300174014232354
1,10,400,175,2,1,10,215237.5,45.49763033175356,5353.90625,-2597.717391304348,-2.06100412151136,-25.30810422100683
1,10,400,175,2,2,10,220000.0,45.93301435406698,5353.90625,-2601.548672566372,-2.0579688961646396,-25.315872588735107
1,25,800,200,2,1,10,14862.5,31.428571428571427,7481.818181818182,-2809.895833333333,-2.662667453028899,-25.579351091474447
1,25,800,200,2,2,10,14862.5,31.428571428571427,7481.818181818182,-2809.895833333333,-2.662667453028899,-25.579351091474447
1,25,1600,200,2,5,10,16662.5,32.35294117647059,7361.363636363636,-2796.195652173913,-2.6326353918190653,-25.59178540188934
1,25,3200,200,2,5,10,16662.5,32.35294117647059,7361.363636363636,-2796.195652173913,-2.6326353918190653,-25.59178540188934
1,25,6400,200,2,10,10,16662.5,32.35294117647059,7361.363636363636,-2796.195652173913,-2.6326353918190653,-25.59178540188934
1,25,12800,200,2,5,10,16662.5,32.35294117647059,7361.363636363636,-2796.195652173913,-2.6326353918190653,-25.59178540188934
1,25,3200,200,2,10,10,16662.5,32.35294117647059,7361.363636363636,-2796.195652173913,-2.6326353918190653,-25.59178540188934
1,25,6400,200,2,5,10,16662.5,32.35294117647059,7361.363636363636,-2796.195652173913,-2.6326353918190653,-25.59178540188934
1,25,12800,200,2,10,10,16662.5,32.35294117647059,7361.363636363636,-2796.195652173913,-2.6326353918190653,-25.59178540188934
1,25,1600,200,2,10,10,16662.5,32.35294117647059,7361.363636363636,-2796.195652173913,-2.6326353918190653,-25.59178540188934
1,25,800,200,2,10,10,17987.5,32.35294117647059,7481.818181818182,-2796.195652173913,-2.6757134022440145,-26.21526979958443
1,25,800,200,2,5,10,17987.5,32.35294117647059,7481.818181818182,-2796.195652173913,-2.6757134022440145,-26.21526979958443
1,25,400,125,2,2,10,12562.5,31.428571428571427,5135.227272727273,-1830.2083333333333,-2.8058156982459774,-26.482834743010834
1,25,400,125,2,1,10,12562.5,31.428571428571427,5135.227272727273,-1830.2083333333333,-2.8058156982459774,-26.482834743010834
1,25,200,50,1,10,10,12737.5,35.294117647058826,3050.0,-1084.659090909091,-2.8119434258774225,-26.579569561666528
1,25,200,50,2,5,10,12737.5,35.294117647058826,3050.0,-1084.659090909091,-2.8119434258774225,-26.579569561666528
1,25,200,50,1,5,10,12737.5,35.294117647058826,3050.0,-1084.659090909091,-2.8119434258774225,-26.579569561666528
1,25,200,50,2,10,10,12737.5,35.294117647058826,3050.0,-1084.659090909091,-2.8119434258774225,-26.579569561666528
1,25,200,50,2,1,10,11950.0,34.285714285714285,3050.0,-1071.7391304347825,-2.845841784989858,-26.718385478542057
1,25,200,50,1,2,10,11950.0,34.285714285714285,3050.0,-1071.7391304347825,-2.845841784989858,-26.718385478542057
1,25,200,50,1,1,10,11950.0,34.285714285714285,3050.0,-1071.7391304347825,-2.845841784989858,-26.718385478542057
1,25,200,50,2,2,10,11950.0,34.285714285714285,3050.0,-1071.7391304347825,-2.845841784989858,-26.718385478542057
1,25,400,125,2,10,10,14362.5,32.35294117647059,5135.227272727273,-1831.5217391304348,-2.8038036147828436,-26.8392574227702
1,25,400,125,2,5,10,14362.5,32.35294117647059,5135.227272727273,-1831.5217391304348,-2.8038036147828436,-26.8392574227702
1,50,400,100,2,5,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,125,2,10,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,100,1,5,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,125,2,1,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,125,1,10,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,100,1,2,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,100,1,1,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,100,2,10,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,100,1,10,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,100,2,2,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,125,1,1,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,125,1,2,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,100,2,1,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,125,2,2,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,125,2,5,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,50,400,125,1,5,10,8625.0,66.66666666666666,5187.5,-1750.0,-2.9642857142857144,-26.863946525294516
1,10,100,10,2,2,10,7462.5,26.54028436018957,1623.6607142857142,-538.4677419354839,-3.015335159074862,-26.89009482731251
1,10,100,10,1,2,10,7462.5,26.54028436018957,1623.6607142857142,-538.4677419354839,-3.015335159074862,-26.89009482731251
1,50,100,25,1,1,10,4337.5,66.66666666666666,2568.75,-800.0,-3.2109375,-26.892513292898332
1,50,100,50,2,5,10,4337.5,66.66666666666666,2568.75,-800.0,-3.2109375,-26.892513292898332
1,50,100,25,1,2,10,4337.5,66.66666666666666,2568.75,-800.0,-3.2109375,-26.892513292898332
1,50,100,25,1,5,10,4337.5,66.66666666666666,2568.75,-800.0,-3.2109375,-26.892513292898332
