MAX_CONTRACTS_PER_TRADE,ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK
1,50,1600,175,2,1,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,1600,175,2,2,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,1600,175,2,5,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,1600,175,2,10,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,1600,200,1,1,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,1600,200,1,2,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,1600,200,1,5,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,1600,200,1,10,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,1600,200,2,1,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,1600,200,2,2,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,1600,200,2,5,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,1600,200,2,10,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,3200,10,1,1,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,3200,10,1,2,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,1600,100,1,2,10,2950.0,33.33333333333333,5975.0,-1512.5,3.0,0.0
1,50,3200,150,1,10,10,1675.0,33.33333333333333,5975.0,-2150.0,3.0,0.0
1,50,3200,150,2,1,10,4800.0,33.33333333333333,9100.0,-2150.0,3.0,0.0
1,50,6400,125,1,1,10,2312.5,33.33333333333333,5975.0,-1831.25,3.0,0.0
1,50,6400,100,2,5,10,6075.0,33.33333333333333,9100.0,-1512.5,3.0,0.0
1,50,6400,100,2,2,10,6075.0,33.33333333333333,9100.0,-1512.5,3.0,0.0
1,50,6400,100,2,1,10,6075.0,33.33333333333333,9100.0,-1512.5,3.0,0.0
1,50,6400,100,1,10,10,2950.0,33.33333333333333,5975.0,-1512.5,3.0,0.0
1,50,6400,100,1,5,10,2950.0,33.33333333333333,5975.0,-1512.5,3.0,0.0
1,50,6400,100,1,2,10,2950.0,33.33333333333333,5975.0,-1512.5,3.0,0.0
1,50,6400,100,1,1,10,2950.0,33.33333333333333,5975.0,-1512.5,3.0,0.0
1,50,6400,75,2,10,10,6962.5,33.33333333333333,9100.0,-1068.75,3.0,0.0
1,50,6400,75,2,5,10,6962.5,33.33333333333333,9100.0,-1068.75,3.0,0.0
1,50,6400,75,2,2,10,6962.5,33.33333333333333,9100.0,-1068.75,3.0,0.0
1,50,6400,75,2,1,10,6962.5,33.33333333333333,9100.0,-1068.75,3.0,0.0
1,50,6400,75,1,10,10,3837.5,33.33333333333333,5975.0,-1068.75,3.0,0.0
1,50,6400,75,1,5,10,3837.5,33.33333333333333,5975.0,-1068.75,3.0,0.0
1,50,6400,75,1,2,10,3837.5,33.33333333333333,5975.0,-1068.75,3.0,0.0
1,50,6400,75,1,1,10,3837.5,33.33333333333333,5975.0,-1068.75,3.0,0.0
1,50,6400,50,2,10,10,7287.5,33.33333333333333,9100.0,-906.25,3.0,0.0
1,50,6400,50,2,5,10,7287.5,33.33333333333333,9100.0,-906.25,3.0,0.0
1,50,6400,100,2,10,10,6075.0,33.33333333333333,9100.0,-1512.5,3.0,0.0
1,50,6400,125,1,2,10,2312.5,33.33333333333333,5975.0,-1831.25,3.0,0.0
1,50,6400,175,2,2,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,6400,125,1,5,10,2312.5,33.33333333333333,5975.0,-1831.25,3.0,0.0
1,50,6400,175,1,10,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,6400,175,1,5,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,6400,175,1,2,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,6400,175,1,1,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,6400,150,2,10,10,4800.0,33.33333333333333,9100.0,-2150.0,3.0,0.0
1,50,6400,150,2,5,10,4800.0,33.33333333333333,9100.0,-2150.0,3.0,0.0
1,50,6400,150,2,2,10,4800.0,33.33333333333333,9100.0,-2150.0,3.0,0.0
1,50,6400,150,2,1,10,4800.0,33.33333333333333,9100.0,-2150.0,3.0,0.0
1,50,6400,150,1,10,10,1675.0,33.33333333333333,5975.0,-2150.0,3.0,0.0
1,50,6400,150,1,5,10,1675.0,33.33333333333333,5975.0,-2150.0,3.0,0.0
1,50,6400,150,1,2,10,1675.0,33.33333333333333,5975.0,-2150.0,3.0,0.0
1,50,6400,150,1,1,10,1675.0,33.33333333333333,5975.0,-2150.0,3.0,0.0
1,50,6400,125,2,10,10,5437.5,33.33333333333333,9100.0,-1831.25,3.0,0.0
1,50,6400,125,2,5,10,5437.5,33.33333333333333,9100.0,-1831.25,3.0,0.0
1,50,6400,125,2,2,10,5437.5,33.33333333333333,9100.0,-1831.25,3.0,0.0
1,50,6400,125,2,1,10,5437.5,33.33333333333333,9100.0,-1831.25,3.0,0.0
1,50,6400,125,1,10,10,2312.5,33.33333333333333,5975.0,-1831.25,3.0,0.0
1,50,6400,50,2,2,10,7287.5,33.33333333333333,9100.0,-906.25,3.0,0.0
1,50,6400,50,2,1,10,7287.5,33.33333333333333,9100.0,-906.25,3.0,0.0
1,50,6400,50,1,10,10,4162.5,33.33333333333333,5975.0,-906.25,3.0,0.0
1,50,6400,50,1,5,10,4162.5,33.33333333333333,5975.0,-906.25,3.0,0.0
1,50,3200,200,2,2,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,3200,200,2,1,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,3200,200,1,10,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,3200,200,1,5,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,3200,200,1,2,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,3200,200,1,1,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,3200,175,2,10,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,3200,175,2,5,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,3200,175,2,2,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,3200,175,2,1,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,3200,175,1,10,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,3200,175,1,5,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,3200,175,1,2,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,3200,175,1,1,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,3200,150,2,10,10,4800.0,33.33333333333333,9100.0,-2150.0,3.0,0.0
1,50,3200,150,2,5,10,4800.0,33.33333333333333,9100.0,-2150.0,3.0,0.0
1,50,3200,150,2,2,10,4800.0,33.33333333333333,9100.0,-2150.0,3.0,0.0
1,50,3200,200,2,5,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,3200,200,2,10,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,6400,10,1,1,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,6400,25,1,5,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,6400,50,1,2,10,4162.5,33.33333333333333,5975.0,-906.25,3.0,0.0
1,50,6400,50,1,1,10,4162.5,33.33333333333333,5975.0,-906.25,3.0,0.0
1,50,6400,25,2,10,10,7962.5,33.33333333333333,9100.0,-568.75,3.0,0.0
1,50,6400,25,2,5,10,7962.5,33.33333333333333,9100.0,-568.75,3.0,0.0
1,50,6400,25,2,2,10,7962.5,33.33333333333333,9100.0,-568.75,3.0,0.0
1,50,6400,25,2,1,10,7962.5,33.33333333333333,9100.0,-568.75,3.0,0.0
1,50,6400,25,1,10,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,6400,25,1,2,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,6400,10,1,2,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,6400,25,1,1,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,6400,10,2,10,10,8550.0,33.33333333333333,9100.0,-275.0,3.0,0.0
1,50,6400,10,2,5,10,8550.0,33.33333333333333,9100.0,-275.0,3.0,0.0
1,50,6400,10,2,2,10,8550.0,33.33333333333333,9100.0,-275.0,3.0,0.0
1,50,6400,10,2,1,10,8550.0,33.33333333333333,9100.0,-275.0,3.0,0.0
1,50,6400,10,1,10,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,6400,10,1,5,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,6400,175,2,1,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,6400,175,2,5,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,12800,200,2,10,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,12800,150,1,10,10,1675.0,33.33333333333333,5975.0,-2150.0,3.0,0.0
1,50,12800,150,1,2,10,1675.0,33.33333333333333,5975.0,-2150.0,3.0,0.0
1,50,12800,150,1,1,10,1675.0,33.33333333333333,5975.0,-2150.0,3.0,0.0
1,50,12800,125,2,10,10,5437.5,33.33333333333333,9100.0,-1831.25,3.0,0.0
1,50,12800,125,2,5,10,5437.5,33.33333333333333,9100.0,-1831.25,3.0,0.0
1,50,12800,125,2,2,10,5437.5,33.33333333333333,9100.0,-1831.25,3.0,0.0
1,50,12800,125,2,1,10,5437.5,33.33333333333333,9100.0,-1831.25,3.0,0.0
1,50,12800,125,1,10,10,2312.5,33.33333333333333,5975.0,-1831.25,3.0,0.0
1,50,12800,125,1,5,10,2312.5,33.33333333333333,5975.0,-1831.25,3.0,0.0
1,50,12800,125,1,2,10,2312.5,33.33333333333333,5975.0,-1831.25,3.0,0.0
1,50,12800,125,1,1,10,2312.5,33.33333333333333,5975.0,-1831.25,3.0,0.0
1,50,12800,100,2,10,10,6075.0,33.33333333333333,9100.0,-1512.5,3.0,0.0
1,50,12800,100,2,5,10,6075.0,33.33333333333333,9100.0,-1512.5,3.0,0.0
1,50,12800,100,2,2,10,6075.0,33.33333333333333,9100.0,-1512.5,3.0,0.0
1,50,12800,100,2,1,10,6075.0,33.33333333333333,9100.0,-1512.5,3.0,0.0
1,50,12800,100,1,10,10,2950.0,33.33333333333333,5975.0,-1512.5,3.0,0.0
1,50,12800,100,1,5,10,2950.0,33.33333333333333,5975.0,-1512.5,3.0,0.0
1,50,12800,100,1,2,10,2950.0,33.33333333333333,5975.0,-1512.5,3.0,0.0
1,50,12800,150,1,5,10,1675.0,33.33333333333333,5975.0,-2150.0,3.0,0.0
1,50,12800,150,2,1,10,4800.0,33.33333333333333,9100.0,-2150.0,3.0,0.0
1,50,6400,175,2,10,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,12800,150,2,2,10,4800.0,33.33333333333333,9100.0,-2150.0,3.0,0.0
1,50,12800,200,2,5,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,12800,200,2,2,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,12800,200,2,1,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,12800,200,1,10,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,12800,200,1,5,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,12800,200,1,2,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,12800,200,1,1,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,12800,175,2,10,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,12800,175,2,5,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,12800,175,2,2,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,12800,175,2,1,10,4200.0,33.33333333333333,9100.0,-2450.0,3.0,0.0
1,50,12800,175,1,10,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,12800,175,1,5,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,12800,175,1,2,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,12800,175,1,1,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,12800,150,2,10,10,4800.0,33.33333333333333,9100.0,-2150.0,3.0,0.0
1,50,12800,150,2,5,10,4800.0,33.33333333333333,9100.0,-2150.0,3.0,0.0
1,50,12800,100,1,1,10,2950.0,33.33333333333333,5975.0,-1512.5,3.0,0.0
1,50,12800,75,2,10,10,6962.5,33.33333333333333,9100.0,-1068.75,3.0,0.0
1,50,12800,75,2,5,10,6962.5,33.33333333333333,9100.0,-1068.75,3.0,0.0
1,50,12800,75,2,2,10,6962.5,33.33333333333333,9100.0,-1068.75,3.0,0.0
1,50,12800,25,1,1,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,12800,10,2,10,10,8550.0,33.33333333333333,9100.0,-275.0,3.0,0.0
1,50,12800,10,2,5,10,8550.0,33.33333333333333,9100.0,-275.0,3.0,0.0
1,50,12800,10,2,2,10,8550.0,33.33333333333333,9100.0,-275.0,3.0,0.0
1,50,12800,10,2,1,10,8550.0,33.33333333333333,9100.0,-275.0,3.0,0.0
1,50,12800,10,1,10,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,12800,10,1,5,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,12800,10,1,2,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,12800,10,1,1,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,6400,200,2,10,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,6400,200,2,5,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,6400,200,2,2,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,6400,200,2,1,10,3962.5,33.33333333333333,9100.0,-2568.75,3.0,0.0
1,50,6400,200,1,10,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,6400,200,1,5,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,6400,200,1,2,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,6400,200,1,1,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,12800,25,1,2,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,12800,25,1,5,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,12800,25,1,10,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,12800,50,2,2,10,7287.5,33.33333333333333,9100.0,-906.25,3.0,0.0
1,50,12800,75,2,1,10,6962.5,33.33333333333333,9100.0,-1068.75,3.0,0.0
1,50,12800,75,1,10,10,3837.5,33.33333333333333,5975.0,-1068.75,3.0,0.0
1,50,12800,75,1,5,10,3837.5,33.33333333333333,5975.0,-1068.75,3.0,0.0
1,50,12800,75,1,2,10,3837.5,33.33333333333333,5975.0,-1068.75,3.0,0.0
1,50,12800,75,1,1,10,3837.5,33.33333333333333,5975.0,-1068.75,3.0,0.0
1,50,12800,50,2,10,10,7287.5,33.33333333333333,9100.0,-906.25,3.0,0.0
1,50,12800,50,2,5,10,7287.5,33.33333333333333,9100.0,-906.25,3.0,0.0
1,50,12800,50,2,1,10,7287.5,33.33333333333333,9100.0,-906.25,3.0,0.0
1,50,12800,25,2,1,10,7962.5,33.33333333333333,9100.0,-568.75,3.0,0.0
1,50,12800,50,1,10,10,4162.5,33.33333333333333,5975.0,-906.25,3.0,0.0
1,50,12800,50,1,5,10,4162.5,33.33333333333333,5975.0,-906.25,3.0,0.0
1,50,12800,50,1,2,10,4162.5,33.33333333333333,5975.0,-906.25,3.0,0.0
1,50,12800,50,1,1,10,4162.5,33.33333333333333,5975.0,-906.25,3.0,0.0
1,50,12800,25,2,10,10,7962.5,33.33333333333333,9100.0,-568.75,3.0,0.0
1,50,12800,25,2,5,10,7962.5,33.33333333333333,9100.0,-568.75,3.0,0.0
1,50,12800,25,2,2,10,7962.5,33.33333333333333,9100.0,-568.75,3.0,0.0
1,50,1600,25,2,10,10,7962.5,33.33333333333333,9100.0,-568.75,3.0,0.0
1,50,400,10,1,1,10,4512.5,33.33333333333333,5062.5,-275.0,3.0,0.0
1,50,1600,25,2,2,10,7962.5,33.33333333333333,9100.0,-568.75,3.0,0.0
1,50,800,75,2,2,10,8287.5,33.33333333333333,10425.0,-1068.75,3.0,0.0
1,50,800,10,1,10,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,800,10,2,1,10,9875.0,33.33333333333333,10425.0,-275.0,3.0,0.0
1,50,800,10,2,2,10,9875.0,33.33333333333333,10425.0,-275.0,3.0,0.0
1,50,800,10,2,5,10,9875.0,33.33333333333333,10425.0,-275.0,3.0,0.0
1,50,800,10,2,10,10,9875.0,33.33333333333333,10425.0,-275.0,3.0,0.0
1,50,800,25,1,1,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,800,25,1,2,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,800,25,1,5,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,800,25,1,10,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,800,25,2,1,10,9287.5,33.33333333333333,10425.0,-568.75,3.0,0.0
1,50,800,25,2,2,10,9287.5,33.33333333333333,10425.0,-568.75,3.0,0.0
1,50,800,25,2,5,10,9287.5,33.33333333333333,10425.0,-568.75,3.0,0.0
1,50,800,25,2,10,10,9287.5,33.33333333333333,10425.0,-568.75,3.0,0.0
1,50,800,50,1,1,10,4162.5,33.33333333333333,5975.0,-906.25,3.0,0.0
1,50,800,50,1,2,10,4162.5,33.33333333333333,5975.0,-906.25,3.0,0.0
1,50,800,50,1,5,10,4162.5,33.33333333333333,5975.0,-906.25,3.0,0.0
1,50,800,50,1,10,10,4162.5,33.33333333333333,5975.0,-906.25,3.0,0.0
1,50,800,50,2,1,10,8612.5,33.33333333333333,10425.0,-906.25,3.0,0.0
1,50,800,50,2,2,10,8612.5,33.33333333333333,10425.0,-906.25,3.0,0.0
1,50,800,50,2,5,10,8612.5,33.33333333333333,10425.0,-906.25,3.0,0.0
1,50,800,50,2,10,10,8612.5,33.33333333333333,10425.0,-906.25,3.0,0.0
1,50,800,75,1,1,10,3837.5,33.33333333333333,5975.0,-1068.75,3.0,0.0
1,50,800,75,1,2,10,3837.5,33.33333333333333,5975.0,-1068.75,3.0,0.0
1,50,800,75,1,5,10,3837.5,33.33333333333333,5975.0,-1068.75,3.0,0.0
1,50,800,75,1,10,10,3837.5,33.33333333333333,5975.0,-1068.75,3.0,0.0
1,50,800,10,1,5,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,800,10,1,1,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,400,50,2,10,10,3250.0,33.33333333333333,5062.5,-906.25,3.0,0.0
1,50,400,25,1,2,10,3925.0,33.33333333333333,5062.5,-568.75,3.0,0.0
1,50,1600,25,2,1,10,7962.5,33.33333333333333,9100.0,-568.75,3.0,0.0
1,10,100,25,1,5,10,7137.5,33.33333333333333,1580.3030303030305,-736.0795454545455,198.0,2.1469188215618167
1,10,100,25,2,5,10,7137.5,33.33333333333333,1580.3030303030305,-736.0795454545455,198.0,2.1469188215618167
1,50,400,10,1,2,10,4512.5,33.33333333333333,5062.5,-275.0,3.0,0.0
1,50,400,10,1,5,10,4512.5,33.33333333333333,5062.5,-275.0,3.0,0.0
1,50,400,10,1,10,10,4512.5,33.33333333333333,5062.5,-275.0,3.0,0.0
1,50,400,10,2,1,10,4512.5,33.33333333333333,5062.5,-275.0,3.0,0.0
1,50,400,10,2,2,10,4512.5,33.33333333333333,5062.5,-275.0,3.0,0.0
1,50,400,10,2,5,10,4512.5,33.33333333333333,5062.5,-275.0,3.0,0.0
1,50,400,10,2,10,10,4512.5,33.33333333333333,5062.5,-275.0,3.0,0.0
1,50,400,25,1,1,10,3925.0,33.33333333333333,5062.5,-568.75,3.0,0.0
1,50,400,25,1,5,10,3925.0,33.33333333333333,5062.5,-568.75,3.0,0.0
1,50,400,50,2,5,10,3250.0,33.33333333333333,5062.5,-906.25,3.0,0.0
1,50,400,25,1,10,10,3925.0,33.33333333333333,5062.5,-568.75,3.0,0.0
1,50,400,25,2,1,10,3925.0,33.33333333333333,5062.5,-568.75,3.0,0.0
1,50,400,25,2,2,10,3925.0,33.33333333333333,5062.5,-568.75,3.0,0.0
1,50,400,25,2,5,10,3925.0,33.33333333333333,5062.5,-568.75,3.0,0.0
1,50,400,25,2,10,10,3925.0,33.33333333333333,5062.5,-568.75,3.0,0.0
1,50,400,50,1,1,10,3250.0,33.33333333333333,5062.5,-906.25,3.0,0.0
1,50,400,50,1,2,10,3250.0,33.33333333333333,5062.5,-906.25,3.0,0.0
1,50,400,50,1,5,10,3250.0,33.33333333333333,5062.5,-906.25,3.0,0.0
1,50,400,50,1,10,10,3250.0,33.33333333333333,5062.5,-906.25,3.0,0.0
1,50,400,50,2,1,10,3250.0,33.33333333333333,5062.5,-906.25,3.0,0.0
1,50,400,50,2,2,10,3250.0,33.33333333333333,5062.5,-906.25,3.0,0.0
1,50,800,75,2,1,10,8287.5,33.33333333333333,10425.0,-1068.75,3.0,0.0
1,50,800,10,1,2,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,800,75,2,5,10,8287.5,33.33333333333333,10425.0,-1068.75,3.0,0.0
1,50,800,175,1,2,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,800,175,1,10,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,800,175,2,1,10,5525.0,33.33333333333333,10425.0,-2450.0,3.0,0.0
1,50,800,175,2,2,10,5525.0,33.33333333333333,10425.0,-2450.0,3.0,0.0
1,50,800,175,2,5,10,5525.0,33.33333333333333,10425.0,-2450.0,3.0,0.0
1,50,800,175,2,10,10,5525.0,33.33333333333333,10425.0,-2450.0,3.0,0.0
1,50,800,200,1,1,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,800,200,1,2,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,800,200,1,5,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,800,200,1,10,10,837.5,33.33333333333333,5975.0,-2568.75,3.0,0.0
1,50,800,200,2,1,10,5287.5,33.33333333333333,10425.0,-2568.75,3.0,0.0
1,50,800,200,2,2,10,5287.5,33.33333333333333,10425.0,-2568.75,3.0,0.0
1,50,800,200,2,5,10,5287.5,33.33333333333333,10425.0,-2568.75,3.0,0.0
1,50,800,200,2,10,10,5287.5,33.33333333333333,10425.0,-2568.75,3.0,0.0
1,50,1600,10,1,1,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,1600,10,1,2,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,1600,10,1,5,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,1600,10,1,10,10,5425.0,33.33333333333333,5975.0,-275.0,3.0,0.0
1,50,1600,10,2,1,10,8550.0,33.33333333333333,9100.0,-275.0,3.0,0.0
1,50,1600,10,2,2,10,8550.0,33.33333333333333,9100.0,-275.0,3.0,0.0
1,50,1600,10,2,5,10,8550.0,33.33333333333333,9100.0,-275.0,3.0,0.0
1,50,1600,10,2,10,10,8550.0,33.33333333333333,9100.0,-275.0,3.0,0.0
1,50,1600,25,1,1,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,800,75,2,10,10,8287.5,33.33333333333333,10425.0,-1068.75,3.0,0.0
1,50,1600,25,1,5,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,1600,25,1,10,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,800,175,1,5,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,1600,25,1,2,10,4837.5,33.33333333333333,5975.0,-568.75,3.0,0.0
1,50,800,125,1,2,10,2312.5,33.33333333333333,5975.0,-1831.25,3.0,0.0
1,50,800,125,2,1,10,6762.5,33.33333333333333,10425.0,-1831.25,3.0,0.0
1,50,800,100,1,2,10,2950.0,33.33333333333333,5975.0,-1512.5,3.0,0.0
1,50,800,100,1,5,10,2950.0,33.33333333333333,5975.0,-1512.5,3.0,0.0
1,50,800,175,1,1,10,1075.0,33.33333333333333,5975.0,-2450.0,3.0,0.0
1,50,800,100,1,10,10,2950.0,33.33333333333333,5975.0,-1512.5,3.0,0.0
1,50,800,100,2,1,10,7400.0,33.33333333333333,10425.0,-1512.5,3.0,0.0
1,50,800,100,2,2,10,7400.0,33.33333333333333,10425.0,-1512.5,3.0,0.0
1,50,800,100,2,5,10,7400.0,33.33333333333333,10425.0,-1512.5,3.0,0.0
1,50,800,100,2,10,10,7400.0,33.33333333333333,10425.0,-1512.5,3.0,0.0
1,50,800,125,1,1,10,2312.5,33.33333333333333,5975.0,-1831.25,3.0,0.0
1,50,800,125,1,5,10,2312.5,33.33333333333333,5975.0,-1831.25,3.0,0.0
1,50,800,125,1,10,10,2312.5,33.33333333333333,5975.0,-1831.25,3.0,0.0
1,50,800,100,1,1,10,2950.0,33.33333333333333,5975.0,-1512.5,3.0,0.0
1,50,800,125,2,2,10,6762.5,33.33333333333333,10425.0,-1831.25,3.0,0.0
1,50,800,150,1,10,10,1675.0,33.33333333333333,5975.0,-2150.0,3.0,0.0
1,50,800,150,2,10,10,6125.0,33.33333333333333,10425.0,-2150.0,3.0,0.0
1,50,800,150,2,5,10,6125.0,33.33333333333333,10425.0,-2150.0,3.0,0.0
1,50,800,125,2,5,10,6762.5,33.33333333333333,10425.0,-1831.25,3.0,0.0
1,50,800,150,2,1,10,6125.0,33.33333333333333,10425.0,-2150.0,3.0,0.0
1,50,800,150,2,2,10,6125.0,33.33333333333333,10425.0,-2150.0,3.0,0.0
1,50,800,150,1,5,10,1675.0,33.33333333333333,5975.0,-2150.0,3.0,0.0
1,50,800,150,1,2,10,1675.0,33.33333333333333,5975.0,-2150.0,3.0,0.0
1,50,800,150,1,1,10,1675.0,33.33333333333333,5975.0,-2150.0,3.0,0.0
1,50,800,125,2,10,10,6762.5,33.33333333333333,10425.0,-1831.25,3.0,0.0
1,10,800,125,2,1,10,244062.5,33.175355450236964,7299.285714285715,-1892.8191489361704,211.0,3.8563038198277764
1,10,12800,125,2,1,10,245987.5,33.175355450236964,7326.785714285715,-1892.8191489361704,211.0,3.8708324133362773
1,10,1600,125,2,1,10,245987.5,33.175355450236964,7326.785714285715,-1892.8191489361704,211.0,3.8708324133362773
1,10,6400,125,2,1,10,245987.5,33.175355450236964,7326.785714285715,-1892.8191489361704,211.0,3.8708324133362773
