ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK
25,800,75,1,2,10,1,66125.0,15.068493150684931,4871.590909090909,-511.08870967741933,146,9.53179128563744
25,800,75,1,5,10,1,67137.5,15.277777777777779,4871.590909090909,-502.8688524590164,144,9.687597243831963
25,800,75,1,10,10,1,67137.5,15.277777777777779,4871.590909090909,-502.8688524590164,144,9.687597243831963
25,800,75,2,1,10,1,46600.0,10.95890410958904,7626.5625,-547.3076923076923,146,13.934689037245258
25,800,75,2,2,10,1,46600.0,10.95890410958904,7626.5625,-547.3076923076923,146,13.934689037245258
25,800,75,2,5,10,1,47612.5,11.11111111111111,7626.5625,-540.0390625,144,14.122242314647378
25,800,75,2,10,10,1,47612.5,11.11111111111111,7626.5625,-540.0390625,144,14.122242314647378
25,800,100,1,1,10,1,53625.0,15.068493150684931,4871.590909090909,-628.0241935483871,146,7.757011527798045
25,800,100,1,2,10,1,53625.0,15.068493150684931,4871.590909090909,-628.0241935483871,146,7.757011527798045
25,800,100,1,5,10,1,55025.0,15.277777777777779,4871.590909090909,-615.3688524590164,144,7.916538007447099
25,800,100,1,10,10,1,55025.0,15.277777777777779,4871.590909090909,-615.3688524590164,144,7.916538007447099
25,800,100,2,1,10,1,31350.0,10.95890410958904,7626.5625,-667.6923076923077,146,11.422271025345621
25,800,100,2,2,10,1,31350.0,10.95890410958904,7626.5625,-667.6923076923077,146,11.422271025345621
25,800,100,2,5,10,1,32750.0,11.11111111111111,7626.5625,-656.25,144,11.621428571428572
25,800,100,2,10,10,1,32750.0,11.11111111111111,7626.5625,-656.25,144,11.621428571428572
25,800,125,1,1,10,1,44975.0,15.068493150684931,4871.590909090909,-704.4354838709677,146,6.915595566425561
25,800,125,1,2,10,1,44975.0,15.068493150684931,4871.590909090909,-704.4354838709677,146,6.915595566425561
25,800,125,1,5,10,1,46775.0,15.277777777777779,4871.590909090909,-686.4754098360655,144,7.096526458616011
25,800,125,1,10,10,1,46775.0,15.277777777777779,4871.590909090909,-686.4754098360655,144,7.096526458616011
25,800,125,2,1,10,1,19075.0,10.95890410958904,7626.5625,-765.9615384615385,146,9.956847853376852
25,800,125,2,2,10,1,19075.0,10.95890410958904,7626.5625,-765.9615384615385,146,9.956847853376852
25,800,125,2,5,10,1,20875.0,11.11111111111111,7626.5625,-749.8046875,144,10.171398801771295
25,800,125,2,10,10,1,20875.0,11.11111111111111,7626.5625,-749.8046875,144,10.171398801771295
25,800,150,1,1,10,1,34000.0,16.43835616438356,4811.458333333333,-840.1639344262295,146,5.726808943089431
25,800,150,1,2,10,1,34000.0,16.43835616438356,4811.458333333333,-840.1639344262295,146,5.726808943089431
25,800,150,1,5,10,1,36450.0,16.666666666666664,4811.458333333333,-813.3333333333334,144,5.915727459016392
25,800,150,1,10,10,1,36450.0,16.666666666666664,4811.458333333333,-813.3333333333334,144,5.915727459016392
25,800,150,2,1,10,1,8450.0,12.32876712328767,7569.444444444444,-902.1484375,146,8.39046450650694
25,800,150,2,2,10,1,8450.0,12.32876712328767,7569.444444444444,-902.1484375,146,8.39046450650694
25,800,150,2,5,10,1,10900.0,12.5,7569.444444444444,-877.5793650793651,144,8.625367397693873
25,800,150,2,10,10,1,10900.0,12.5,7569.444444444444,-877.5793650793651,144,8.625367397693873
25,800,175,1,1,10,1,42037.5,20.54794520547945,4891.666666666667,-882.1120689655172,146,5.5454027200912135
25,800,175,1,2,10,1,42037.5,20.54794520547945,4891.666666666667,-882.1120689655172,146,5.5454027200912135
25,800,175,1,5,10,1,44487.5,20.833333333333336,4891.666666666667,-854.6052631578947,144,5.723890171927124
25,800,175,1,10,10,1,44487.5,20.833333333333336,4891.666666666667,-854.6052631578947,144,5.723890171927124
25,800,175,2,1,10,1,10725.0,15.068493150684931,7481.818181818182,-982.258064516129,146,7.61695775488879
25,800,175,2,2,10,1,10725.0,15.068493150684931,7481.818181818182,-982.258064516129,146,7.61695775488879
25,800,175,2,5,10,1,13175.0,15.277777777777779,7481.818181818182,-958.1967213114754,144,7.80822770044327
25,800,175,2,10,10,1,13175.0,15.277777777777779,7481.818181818182,-958.1967213114754,144,7.80822770044327
25,800,200,1,1,10,1,41800.0,20.54794520547945,4891.666666666667,-980.1724137931035,146,4.990618586924656
25,800,200,1,2,10,1,41800.0,20.54794520547945,4891.666666666667,-980.1724137931035,146,4.990618586924656
25,800,200,1,5,10,1,44925.0,20.833333333333336,4891.666666666667,-942.5438596491229,144,5.1898557468590045
25,800,200,1,10,10,1,44925.0,20.833333333333336,4891.666666666667,-942.5438596491229,144,5.1898557468590045
25,800,200,2,1,10,1,21337.5,15.068493150684931,7481.818181818182,-1087.7016129032259,146,6.878557586991322
25,800,200,2,2,10,1,21337.5,15.068493150684931,7481.818181818182,-1087.7016129032259,146,6.878557586991322
25,800,200,2,5,10,1,24462.5,15.277777777777779,7481.818181818182,-1054.3032786885246,144,7.096457284212386
25,800,200,2,10,10,1,24462.5,15.277777777777779,7481.818181818182,-1054.3032786885246,144,7.096457284212386
25,1600,10,1,1,10,1,64175.0,9.58904109589041,5119.642857142857,-282.00757575757575,146,18.154274201285617
25,1600,10,1,2,10,1,64175.0,9.58904109589041,5119.642857142857,-282.00757575757575,146,18.154274201285617
25,1600,10,1,5,10,1,64962.5,9.722222222222223,5119.642857142857,-274.2307692307692,144,18.669104387898216
25,1600,10,1,10,10,1,64962.5,9.722222222222223,5119.642857142857,-274.2307692307692,144,18.669104387898216
25,1600,10,2,1,10,1,59700.0,8.21917808219178,7581.25,-284.7014925373134,146,26.628768020969858
25,1600,10,2,2,10,1,59700.0,8.21917808219178,7581.25,-284.7014925373134,146,26.628768020969858
25,1600,10,2,5,10,1,60487.5,8.333333333333332,7581.25,-277.0833333333333,144,27.3609022556391
25,1600,10,2,10,10,1,60487.5,8.333333333333332,7581.25,-277.0833333333333,144,27.3609022556391
25,1600,25,1,1,10,1,65737.5,10.95890410958904,5001.5625,-347.6923076923077,146,14.385024889380531
25,1600,25,1,2,10,1,65737.5,10.95890410958904,5001.5625,-347.6923076923077,146,14.385024889380531
25,1600,25,1,5,10,1,66525.0,11.11111111111111,5001.5625,-340.8203125,144,14.675071633237822
25,1600,25,1,10,10,1,66525.0,11.11111111111111,5001.5625,-340.8203125,144,14.675071633237822
25,1600,25,2,1,10,1,48875.0,8.21917808219178,7581.25,-352.7985074626866,146,21.488894764674775
25,1600,25,2,2,10,1,48875.0,8.21917808219178,7581.25,-352.7985074626866,146,21.488894764674775
25,1600,25,2,5,10,1,49662.5,8.333333333333332,7581.25,-346.2121212121212,144,21.89770240700219
25,1600,25,2,10,10,1,49662.5,8.333333333333332,7581.25,-346.2121212121212,144,21.89770240700219
25,1600,50,1,1,10,1,68550.0,12.32876712328767,4941.666666666667,-434.765625,146,11.36627732854148
25,1600,50,1,2,10,1,68550.0,12.32876712328767,4941.666666666667,-434.765625,146,11.36627732854148
25,1600,50,1,5,10,1,69337.5,12.5,4941.666666666667,-429.1666666666667,144,11.514563106796116
25,1600,50,1,10,10,1,69337.5,12.5,4941.666666666667,-429.1666666666667,144,11.514563106796116
25,1600,50,2,1,10,1,51612.5,9.58904109589041,7507.142857142857,-457.95454545454544,146,16.39276852180078
25,1600,50,2,2,10,1,51612.5,9.58904109589041,7507.142857142857,-457.95454545454544,146,16.39276852180078
25,1600,50,2,5,10,1,52400.0,9.722222222222223,7507.142857142857,-452.88461538461536,144,16.576281468001213
25,1600,50,2,10,10,1,52400.0,9.722222222222223,7507.142857142857,-452.88461538461536,144,16.576281468001213
25,1600,75,1,1,10,1,66125.0,15.068493150684931,4871.590909090909,-511.08870967741933,146,9.53179128563744
25,1600,75,1,2,10,1,66125.0,15.068493150684931,4871.590909090909,-511.08870967741933,146,9.53179128563744
25,1600,75,1,5,10,1,67137.5,15.277777777777779,4871.590909090909,-502.8688524590164,144,9.687597243831963
25,1600,75,1,10,10,1,67137.5,15.277777777777779,4871.590909090909,-502.8688524590164,144,9.687597243831963
25,1600,75,2,1,10,1,45275.0,10.95890410958904,7460.9375,-547.3076923076923,146,13.632071328179903
25,1600,75,2,2,10,1,45275.0,10.95890410958904,7460.9375,-547.3076923076923,146,13.632071328179903
25,1600,75,2,5,10,1,46287.5,11.11111111111111,7460.9375,-540.0390625,144,13.815551537070524
25,1600,75,2,10,10,1,46287.5,11.11111111111111,7460.9375,-540.0390625,144,13.815551537070524
25,1600,100,1,1,10,1,53625.0,15.068493150684931,4871.590909090909,-628.0241935483871,146,7.757011527798045
25,1600,100,1,2,10,1,53625.0,15.068493150684931,4871.590909090909,-628.0241935483871,146,7.757011527798045
25,1600,100,1,5,10,1,55025.0,15.277777777777779,4871.590909090909,-615.3688524590164,144,7.916538007447099
25,1600,100,1,10,10,1,55025.0,15.277777777777779,4871.590909090909,-615.3688524590164,144,7.916538007447099
25,1600,100,2,1,10,1,30025.0,10.95890410958904,7460.9375,-667.6923076923077,146,11.174215149769585
25,1600,100,2,2,10,1,30025.0,10.95890410958904,7460.9375,-667.6923076923077,146,11.174215149769585
25,1600,100,2,5,10,1,31425.0,11.11111111111111,7460.9375,-656.25,144,11.369047619047619
25,1600,100,2,10,10,1,31425.0,11.11111111111111,7460.9375,-656.25,144,11.369047619047619
25,1600,125,1,1,10,1,44975.0,15.068493150684931,4871.590909090909,-704.4354838709677,146,6.915595566425561
25,1600,125,1,2,10,1,44975.0,15.068493150684931,4871.590909090909,-704.4354838709677,146,6.915595566425561
25,1600,125,1,5,10,1,46775.0,15.277777777777779,4871.590909090909,-686.4754098360655,144,7.096526458616011
25,1600,125,1,10,10,1,46775.0,15.277777777777779,4871.590909090909,-686.4754098360655,144,7.096526458616011
25,1600,125,2,1,10,1,17750.0,10.95890410958904,7460.9375,-765.9615384615385,146,9.740616369570676
25,1600,125,2,2,10,1,17750.0,10.95890410958904,7460.9375,-765.9615384615385,146,9.740616369570676
25,1600,125,2,5,10,1,19550.0,11.11111111111111,7460.9375,-749.8046875,144,9.950507944777286
25,1600,125,2,10,10,1,19550.0,11.11111111111111,7460.9375,-749.8046875,144,9.950507944777286
25,1600,150,1,1,10,1,34000.0,16.43835616438356,4811.458333333333,-840.1639344262295,146,5.726808943089431
25,1600,150,1,2,10,1,34000.0,16.43835616438356,4811.458333333333,-840.1639344262295,146,5.726808943089431
25,1600,150,1,5,10,1,36450.0,16.666666666666664,4811.458333333333,-813.3333333333334,144,5.915727459016392
25,1600,150,1,10,10,1,36450.0,16.666666666666664,4811.458333333333,-813.3333333333334,144,5.915727459016392
25,1600,150,2,1,10,1,7125.0,12.32876712328767,7422.222222222223,-902.1484375,146,8.22727382069231
25,1600,150,2,2,10,1,7125.0,12.32876712328767,7422.222222222223,-902.1484375,146,8.22727382069231
25,1600,150,2,5,10,1,9575.0,12.5,7422.222222222223,-877.5793650793651,144,8.457607958399278
25,1600,150,2,10,10,1,9575.0,12.5,7422.222222222223,-877.5793650793651,144,8.457607958399278
25,1600,175,1,1,10,1,42037.5,20.54794520547945,4891.666666666667,-882.1120689655172,146,5.5454027200912135
25,1600,175,1,2,10,1,42037.5,20.54794520547945,4891.666666666667,-882.1120689655172,146,5.5454027200912135
25,1600,175,1,5,10,1,44487.5,20.833333333333336,4891.666666666667,-854.6052631578947,144,5.723890171927124
25,1600,175,1,10,10,1,44487.5,20.833333333333336,4891.666666666667,-854.6052631578947,144,5.723890171927124
25,1600,175,2,1,10,1,9400.0,15.068493150684931,7361.363636363636,-982.258064516129,146,7.4943275115688905
25,1600,175,2,2,10,1,9400.0,15.068493150684931,7361.363636363636,-982.258064516129,146,7.4943275115688905
25,1600,175,2,5,10,1,11850.0,15.277777777777779,7361.363636363636,-958.1967213114754,144,7.682518080721674
25,1600,175,2,10,10,1,11850.0,15.277777777777779,7361.363636363636,-958.1967213114754,144,7.682518080721674
25,1600,200,1,1,10,1,41612.5,20.54794520547945,4891.666666666667,-980.1724137931035,146,4.990618586924656
25,1600,200,1,2,10,1,41612.5,20.54794520547945,4891.666666666667,-980.1724137931035,146,4.990618586924656
25,1600,200,1,5,10,1,44737.5,20.833333333333336,4891.666666666667,-942.5438596491229,144,5.1898557468590045
25,1600,200,1,10,10,1,44737.5,20.833333333333336,4891.666666666667,-942.5438596491229,144,5.1898557468590045
25,1600,200,2,1,10,1,19850.0,15.068493150684931,7361.363636363636,-1087.7016129032259,146,6.767815317212907
25,1600,200,2,2,10,1,19850.0,15.068493150684931,7361.363636363636,-1087.7016129032259,146,6.767815317212907
25,1600,200,2,5,10,1,22975.0,15.277777777777779,7361.363636363636,-1054.3032786885246,144,6.9822069087375205
25,1600,200,2,10,10,1,22975.0,15.277777777777779,7361.363636363636,-1054.3032786885246,144,6.9822069087375205
25,3200,10,1,1,10,1,64175.0,9.58904109589041,5119.642857142857,-282.00757575757575,146,18.154274201285617
25,3200,10,1,2,10,1,64175.0,9.58904109589041,5119.642857142857,-282.00757575757575,146,18.154274201285617
25,3200,10,1,5,10,1,64962.5,9.722222222222223,5119.642857142857,-274.2307692307692,144,18.669104387898216
25,3200,10,1,10,10,1,64962.5,9.722222222222223,5119.642857142857,-274.2307692307692,144,18.669104387898216
25,3200,10,2,1,10,1,59700.0,8.21917808219178,7581.25,-284.7014925373134,146,26.628768020969858
25,3200,10,2,2,10,1,59700.0,8.21917808219178,7581.25,-284.7014925373134,146,26.628768020969858
25,3200,10,2,5,10,1,60487.5,8.333333333333332,7581.25,-277.0833333333333,144,27.3609022556391
25,3200,10,2,10,10,1,60487.5,8.333333333333332,7581.25,-277.0833333333333,144,27.3609022556391
25,3200,25,1,1,10,1,65737.5,10.95890410958904,5001.5625,-347.6923076923077,146,14.385024889380531
25,3200,25,1,2,10,1,65737.5,10.95890410958904,5001.5625,-347.6923076923077,146,14.385024889380531
25,3200,25,1,5,10,1,66525.0,11.11111111111111,5001.5625,-340.8203125,144,14.675071633237822
25,3200,25,1,10,10,1,66525.0,11.11111111111111,5001.5625,-340.8203125,144,14.675071633237822
25,3200,25,2,1,10,1,48875.0,8.21917808219178,7581.25,-352.7985074626866,146,21.488894764674775
25,3200,25,2,2,10,1,48875.0,8.21917808219178,7581.25,-352.7985074626866,146,21.488894764674775
25,3200,25,2,5,10,1,49662.5,8.333333333333332,7581.25,-346.2121212121212,144,21.89770240700219
25,3200,25,2,10,10,1,49662.5,8.333333333333332,7581.25,-346.2121212121212,144,21.89770240700219
25,3200,50,1,1,10,1,68550.0,12.32876712328767,4941.666666666667,-434.765625,146,11.36627732854148
25,3200,50,1,2,10,1,68550.0,12.32876712328767,4941.666666666667,-434.765625,146,11.36627732854148
25,3200,50,1,5,10,1,69337.5,12.5,4941.666666666667,-429.1666666666667,144,11.514563106796116
25,3200,50,1,10,10,1,69337.5,12.5,4941.666666666667,-429.1666666666667,144,11.514563106796116
25,3200,50,2,1,10,1,51612.5,9.58904109589041,7507.142857142857,-457.95454545454544,146,16.39276852180078
25,3200,50,2,2,10,1,51612.5,9.58904109589041,7507.142857142857,-457.95454545454544,146,16.39276852180078
25,3200,50,2,5,10,1,52400.0,9.722222222222223,7507.142857142857,-452.88461538461536,144,16.576281468001213
25,3200,50,2,10,10,1,52400.0,9.722222222222223,7507.142857142857,-452.88461538461536,144,16.576281468001213
25,3200,75,1,1,10,1,66125.0,15.068493150684931,4871.590909090909,-511.08870967741933,146,9.53179128563744
25,3200,75,1,2,10,1,66125.0,15.068493150684931,4871.590909090909,-511.08870967741933,146,9.53179128563744
25,3200,75,1,5,10,1,67137.5,15.277777777777779,4871.590909090909,-502.8688524590164,144,9.687597243831963
25,3200,75,1,10,10,1,67137.5,15.277777777777779,4871.590909090909,-502.8688524590164,144,9.687597243831963
25,3200,75,2,1,10,1,45275.0,10.95890410958904,7460.9375,-547.3076923076923,146,13.632071328179903
25,3200,75,2,2,10,1,45275.0,10.95890410958904,7460.9375,-547.3076923076923,146,13.632071328179903
25,3200,75,2,5,10,1,46287.5,11.11111111111111,7460.9375,-540.0390625,144,13.815551537070524
25,3200,75,2,10,10,1,46287.5,11.11111111111111,7460.9375,-540.0390625,144,13.815551537070524
25,3200,100,1,1,10,1,53625.0,15.068493150684931,4871.590909090909,-628.0241935483871,146,7.757011527798045
25,3200,100,1,2,10,1,53625.0,15.068493150684931,4871.590909090909,-628.0241935483871,146,7.757011527798045
25,3200,100,1,5,10,1,55025.0,15.277777777777779,4871.590909090909,-615.3688524590164,144,7.916538007447099
25,3200,100,1,10,10,1,55025.0,15.277777777777779,4871.590909090909,-615.3688524590164,144,7.916538007447099
25,3200,100,2,1,10,1,30025.0,10.95890410958904,7460.9375,-667.6923076923077,146,11.174215149769585
25,3200,100,2,2,10,1,30025.0,10.95890410958904,7460.9375,-667.6923076923077,146,11.174215149769585
25,3200,100,2,5,10,1,31425.0,11.11111111111111,7460.9375,-656.25,144,11.369047619047619
25,3200,100,2,10,10,1,31425.0,11.11111111111111,7460.9375,-656.25,144,11.369047619047619
25,3200,125,1,1,10,1,44975.0,15.068493150684931,4871.590909090909,-704.4354838709677,146,6.915595566425561
25,3200,125,1,2,10,1,44975.0,15.068493150684931,4871.590909090909,-704.4354838709677,146,6.915595566425561
25,3200,125,1,5,10,1,46775.0,15.277777777777779,4871.590909090909,-686.4754098360655,144,7.096526458616011
25,3200,125,1,10,10,1,46775.0,15.277777777777779,4871.590909090909,-686.4754098360655,144,7.096526458616011
25,3200,125,2,1,10,1,17750.0,10.95890410958904,7460.9375,-765.9615384615385,146,9.740616369570676
25,3200,125,2,2,10,1,17750.0,10.95890410958904,7460.9375,-765.9615384615385,146,9.740616369570676
25,3200,125,2,5,10,1,19550.0,11.11111111111111,7460.9375,-749.8046875,144,9.950507944777286
25,3200,125,2,10,10,1,19550.0,11.11111111111111,7460.9375,-749.8046875,144,9.950507944777286
25,3200,150,1,1,10,1,34000.0,16.43835616438356,4811.458333333333,-840.1639344262295,146,5.726808943089431
25,3200,150,1,2,10,1,34000.0,16.43835616438356,4811.458333333333,-840.1639344262295,146,5.726808943089431
25,3200,150,1,5,10,1,36450.0,16.666666666666664,4811.458333333333,-813.3333333333334,144,5.915727459016392
25,3200,150,1,10,10,1,36450.0,16.666666666666664,4811.458333333333,-813.3333333333334,144,5.915727459016392
25,3200,150,2,1,10,1,7125.0,12.32876712328767,7422.222222222223,-902.1484375,146,8.22727382069231
25,3200,150,2,2,10,1,7125.0,12.32876712328767,7422.222222222223,-902.1484375,146,8.22727382069231
25,3200,150,2,5,10,1,9575.0,12.5,7422.222222222223,-877.5793650793651,144,8.457607958399278
25,3200,150,2,10,10,1,9575.0,12.5,7422.222222222223,-877.5793650793651,144,8.457607958399278
25,3200,175,1,1,10,1,42037.5,20.54794520547945,4891.666666666667,-882.1120689655172,146,5.5454027200912135
25,3200,175,1,2,10,1,42037.5,20.54794520547945,4891.666666666667,-882.1120689655172,146,5.5454027200912135
25,3200,175,1,5,10,1,44487.5,20.833333333333336,4891.666666666667,-854.6052631578947,144,5.723890171927124
25,3200,175,1,10,10,1,44487.5,20.833333333333336,4891.666666666667,-854.6052631578947,144,5.723890171927124
25,3200,175,2,1,10,1,9400.0,15.068493150684931,7361.363636363636,-982.258064516129,146,7.4943275115688905
25,3200,175,2,2,10,1,9400.0,15.068493150684931,7361.363636363636,-982.258064516129,146,7.4943275115688905
25,3200,175,2,5,10,1,11850.0,15.277777777777779,7361.363636363636,-958.1967213114754,144,7.682518080721674
25,3200,175,2,10,10,1,11850.0,15.277777777777779,7361.363636363636,-958.1967213114754,144,7.682518080721674
25,3200,200,1,1,10,1,41612.5,20.54794520547945,4891.666666666667,-980.1724137931035,146,4.990618586924656
25,3200,200,1,2,10,1,41612.5,20.54794520547945,4891.666666666667,-980.1724137931035,146,4.990618586924656
25,3200,200,1,5,10,1,44737.5,20.833333333333336,4891.666666666667,-942.5438596491229,144,5.1898557468590045
25,3200,200,1,10,10,1,44737.5,20.833333333333336,4891.666666666667,-942.5438596491229,144,5.1898557468590045
25,3200,200,2,1,10,1,19850.0,15.068493150684931,7361.363636363636,-1087.7016129032259,146,6.767815317212907
25,3200,200,2,2,10,1,19850.0,15.068493150684931,7361.363636363636,-1087.7016129032259,146,6.767815317212907
25,3200,200,2,5,10,1,22975.0,15.277777777777779,7361.363636363636,-1054.3032786885246,144,6.9822069087375205
25,3200,200,2,10,10,1,22975.0,15.277777777777779,7361.363636363636,-1054.3032786885246,144,6.9822069087375205
25,6400,10,1,1,10,1,64175.0,9.58904109589041,5119.642857142857,-282.00757575757575,146,18.154274201285617
25,6400,10,1,2,10,1,64175.0,9.58904109589041,5119.642857142857,-282.00757575757575,146,18.154274201285617
25,6400,10,1,5,10,1,64962.5,9.722222222222223,5119.642857142857,-274.2307692307692,144,18.669104387898216
25,6400,10,1,10,10,1,64962.5,9.722222222222223,5119.642857142857,-274.2307692307692,144,18.669104387898216
25,6400,10,2,1,10,1,59700.0,8.21917808219178,7581.25,-284.7014925373134,146,26.628768020969858
25,6400,10,2,2,10,1,59700.0,8.21917808219178,7581.25,-284.7014925373134,146,26.628768020969858
25,6400,10,2,5,10,1,60487.5,8.333333333333332,7581.25,-277.0833333333333,144,27.3609022556391
25,6400,10,2,10,10,1,60487.5,8.333333333333332,7581.25,-277.0833333333333,144,27.3609022556391
25,6400,25,1,1,10,1,65737.5,10.95890410958904,5001.5625,-347.6923076923077,146,14.385024889380531
25,6400,25,1,2,10,1,65737.5,10.95890410958904,5001.5625,-347.6923076923077,146,14.385024889380531
25,6400,25,1,5,10,1,66525.0,11.11111111111111,5001.5625,-340.8203125,144,14.675071633237822
25,6400,25,1,10,10,1,66525.0,11.11111111111111,5001.5625,-340.8203125,144,14.675071633237822
25,6400,25,2,1,10,1,48875.0,8.21917808219178,7581.25,-352.7985074626866,146,21.488894764674775
25,6400,25,2,2,10,1,48875.0,8.21917808219178,7581.25,-352.7985074626866,146,21.488894764674775
25,6400,25,2,5,10,1,49662.5,8.333333333333332,7581.25,-346.2121212121212,144,21.89770240700219
25,6400,25,2,10,10,1,49662.5,8.333333333333332,7581.25,-346.2121212121212,144,21.89770240700219
25,6400,50,1,1,10,1,68550.0,12.32876712328767,4941.666666666667,-434.765625,146,11.36627732854148
25,6400,50,1,2,10,1,68550.0,12.32876712328767,4941.666666666667,-434.765625,146,11.36627732854148
25,6400,50,1,5,10,1,69337.5,12.5,4941.666666666667,-429.1666666666667,144,11.514563106796116
25,6400,50,1,10,10,1,69337.5,12.5,4941.666666666667,-429.1666666666667,144,11.514563106796116
25,6400,50,2,1,10,1,51612.5,9.58904109589041,7507.142857142857,-457.95454545454544,146,16.39276852180078
25,6400,50,2,2,10,1,51612.5,9.58904109589041,7507.142857142857,-457.95454545454544,146,16.39276852180078
25,6400,50,2,5,10,1,52400.0,9.722222222222223,7507.142857142857,-452.88461538461536,144,16.576281468001213
25,6400,50,2,10,10,1,52400.0,9.722222222222223,7507.142857142857,-452.88461538461536,144,16.576281468001213
25,6400,75,1,1,10,1,66125.0,15.068493150684931,4871.590909090909,-511.08870967741933,146,9.53179128563744
25,6400,75,1,2,10,1,66125.0,15.068493150684931,4871.590909090909,-511.08870967741933,146,9.53179128563744
25,6400,75,1,5,10,1,67137.5,15.277777777777779,4871.590909090909,-502.8688524590164,144,9.687597243831963
25,6400,75,1,10,10,1,67137.5,15.277777777777779,4871.590909090909,-502.8688524590164,144,9.687597243831963
25,6400,75,2,1,10,1,45275.0,10.95890410958904,7460.9375,-547.3076923076923,146,13.632071328179903
25,6400,75,2,2,10,1,45275.0,10.95890410958904,7460.9375,-547.3076923076923,146,13.632071328179903
25,6400,75,2,5,10,1,46287.5,11.11111111111111,7460.9375,-540.0390625,144,13.815551537070524
25,6400,75,2,10,10,1,46287.5,11.11111111111111,7460.9375,-540.0390625,144,13.815551537070524
25,6400,100,1,1,10,1,53625.0,15.068493150684931,4871.590909090909,-628.0241935483871,146,7.757011527798045
25,6400,100,1,2,10,1,53625.0,15.068493150684931,4871.590909090909,-628.0241935483871,146,7.757011527798045
25,6400,100,1,5,10,1,55025.0,15.277777777777779,4871.590909090909,-615.3688524590164,144,7.916538007447099
25,6400,100,1,10,10,1,55025.0,15.277777777777779,4871.590909090909,-615.3688524590164,144,7.916538007447099
25,6400,100,2,1,10,1,30025.0,10.95890410958904,7460.9375,-667.6923076923077,146,11.174215149769585
25,6400,100,2,2,10,1,30025.0,10.95890410958904,7460.9375,-667.6923076923077,146,11.174215149769585
25,6400,100,2,5,10,1,31425.0,11.11111111111111,7460.9375,-656.25,144,11.369047619047619
25,6400,100,2,10,10,1,31425.0,11.11111111111111,7460.9375,-656.25,144,11.369047619047619
25,6400,125,1,1,10,1,44975.0,15.068493150684931,4871.590909090909,-704.4354838709677,146,6.915595566425561
25,6400,125,1,2,10,1,44975.0,15.068493150684931,4871.590909090909,-704.4354838709677,146,6.915595566425561
25,6400,125,1,5,10,1,46775.0,15.277777777777779,4871.590909090909,-686.4754098360655,144,7.096526458616011
25,6400,125,1,10,10,1,46775.0,15.277777777777779,4871.590909090909,-686.4754098360655,144,7.096526458616011
25,6400,125,2,1,10,1,17750.0,10.95890410958904,7460.9375,-765.9615384615385,146,9.740616369570676
25,6400,125,2,2,10,1,17750.0,10.95890410958904,7460.9375,-765.9615384615385,146,9.740616369570676
25,6400,125,2,5,10,1,19550.0,11.11111111111111,7460.9375,-749.8046875,144,9.950507944777286
25,6400,125,2,10,10,1,19550.0,11.11111111111111,7460.9375,-749.8046875,144,9.950507944777286
25,6400,150,1,1,10,1,34000.0,16.43835616438356,4811.458333333333,-840.1639344262295,146,5.726808943089431
25,6400,150,1,2,10,1,34000.0,16.43835616438356,4811.458333333333,-840.1639344262295,146,5.726808943089431
25,6400,150,1,5,10,1,36450.0,16.666666666666664,4811.458333333333,-813.3333333333334,144,5.915727459016392
25,6400,150,1,10,10,1,36450.0,16.666666666666664,4811.458333333333,-813.3333333333334,144,5.915727459016392
25,6400,150,2,1,10,1,7125.0,12.32876712328767,7422.222222222223,-902.1484375,146,8.22727382069231
25,6400,150,2,2,10,1,7125.0,12.32876712328767,7422.222222222223,-902.1484375,146,8.22727382069231
25,6400,150,2,5,10,1,9575.0,12.5,7422.222222222223,-877.5793650793651,144,8.457607958399278
25,6400,150,2,10,10,1,9575.0,12.5,7422.222222222223,-877.5793650793651,144,8.457607958399278
25,6400,175,1,1,10,1,42037.5,20.54794520547945,4891.666666666667,-882.1120689655172,146,5.5454027200912135
25,6400,175,1,2,10,1,42037.5,20.54794520547945,4891.666666666667,-882.1120689655172,146,5.5454027200912135
25,6400,175,1,5,10,1,44487.5,20.833333333333336,4891.666666666667,-854.6052631578947,144,5.723890171927124
25,6400,175,1,10,10,1,44487.5,20.833333333333336,4891.666666666667,-854.6052631578947,144,5.723890171927124
25,6400,175,2,1,10,1,9400.0,15.068493150684931,7361.363636363636,-982.258064516129,146,7.4943275115688905
25,6400,175,2,2,10,1,9400.0,15.068493150684931,7361.363636363636,-982.258064516129,146,7.4943275115688905
25,6400,175,2,5,10,1,11850.0,15.277777777777779,7361.363636363636,-958.1967213114754,144,7.682518080721674
25,6400,175,2,10,10,1,11850.0,15.277777777777779,7361.363636363636,-958.1967213114754,144,7.682518080721674
25,6400,200,1,1,10,1,41612.5,20.54794520547945,4891.666666666667,-980.1724137931035,146,4.990618586924656
25,6400,200,1,2,10,1,41612.5,20.54794520547945,4891.666666666667,-980.1724137931035,146,4.990618586924656
25,6400,200,1,5,10,1,44737.5,20.833333333333336,4891.666666666667,-942.5438596491229,144,5.1898557468590045
